0.99999999327221856,9.5035034395660092E-004,2.8453453262024833E-004,4.3355855564167128E-005,5.1441441095354664E-005,5.6626626245655056E-009
-7.1391471206011187E-003,-2.7920198303189041E-003,2.0618257046835719E-004,5.3742618854739607E-006,-7.4109666400983439E-006,-9.4228928992033705E-008;3.9963206811108321,2.9325618230120920,-0.10161684513324119,-4.5580995107645803E-003,6.4393467159066962E-003,7.5362433797661883E-005;6.4014180589088028,6.5652524395894289,-0.36891990866911151,-4.2857437755216771E-003,3.8841698672038160E-003,1.0278267778487920E-004;14.423381330083719,-13.738440696140779,-0.23791853620184850,2.6837534572890041E-003,2.6650329413997532E-003,-2.4870770529099009E-005;16.803627174354329,-24.995450612462601,0.12748328507159021,2.5847451625553150E-003,1.7693564391068740E-003,-9.6002536920095061E-005;-9.8840028701230604,-27.960808274454710,5.8510049547197518,3.0340769016485919E-003,-1.5453347746802559E-003,-7.1226928057482376E-004
-4.798713093671525e-03,-7.114993536298797e-03,2.237513299452503e-04,7.630201808698101e-06,-1.886270862170421e-06,-1.772956862084480e-07;2.112559566777019e-01,5.390438616726548e+00,-6.701271204410428e-02,-7.244485530871267e-03,2.357407056599851e-04,1.609047820149808e-04;9.270711037536319e+00,3.604543901262614e+00,-3.605141292901500e-01,-2.024562791140812e-03,4.931637454137811e-03,8.694694737804390e-05;1.992289082228067e+01,-2.070839367818781e+00,-2.274070661121360e-01,4.048521539767850e-04,3.738341074492812e-03,-8.295498323190601e-07;2.131409347543353e+01,2.053107633974278e+01,-9.259761083389437e-01,-2.226236874310508e-03,2.281182778519966e-03,5.603042957746650e-06;-1.645917522083789e+01,3.636788539620688e+01,1.045113772873706e+00,-2.005882040371402e-03,-1.653467170969413e-03,7.541101541357788e-04
1.526077398713688e-03,-4.141525901002918e-03,-2.033544508860162e-05,4.814937491846987e-06,4.461020286920037e-06,-2.305405441805141e-07;-3.999777245812315e+00,2.929169301250744e+00,7.912973891425161e-02,-4.774745350007783e-03,-6.285212741938771e-03,2.259411611301838e-04;9.877871438745276e+00,4.975644441228221e-01,-2.142131461385767e-01,-1.290819521735252e-04,5.365383737895522e-03,3.803256807539847e-05;1.760771800966976e+01,9.309116162096931e+00,-2.010031635762723e-01,-1.849955718033608e-03,3.300005640586729e-03,1.535375775760595e-05;-2.524849904127380e+01,1.579240631591726e+01,2.877906375299897e-01,-1.709606608189304e-03,-2.666473911379861e-03,9.606858154155661e-05;-1.090351190356927e+01,3.986086384259849e+01,-7.405041639644694e-01,-2.176833758095717e-03,-1.221290077805200e-03,7.582750975173873e-04
2.821741992579563e-03,2.969463808158462e-03,-1.956461699602397e-04,-2.444940009083174e-06,5.164928893117819e-06,3.879579331594561e-08;-5.205671715662326e+00,-1.390008570339078e+00,1.856076887434268e-01,1.931848806469668e-03,-7.001659719291741e-03,-1.628668318689801e-05;8.398240247371307e+00,-3.481605364205552e+00,-6.694230122969919e-02,2.422386999913884e-03,5.312743437434989e-03,-7.632129542218285e-05;7.992435272323214e+00,1.793525230270648e+01,-1.343158240319661e-01,-3.571892370417692e-03,1.408385953878871e-03,3.169659735249747e-05;-1.187454265610059e+01,-2.790743235448508e+01,8.592493759889582e-01,2.857399142605878e-03,-1.229087571864817e-03,-4.589660003763268e-05;3.625248577984487e+01,2.977734507040669e+01,-1.349444615092197e+01,-1.286368619860342e-03,1.706375860601900e-03,2.175956336039786e-04
-1.399737295158521e-03,5.985004931778629e-03,-2.340870185175764e-05,-8.102477507426798e-06,1.428677713952537e-06,2.578382059274075e-07;-1.633044517532948e+00,-4.683765745286645e+00,5.293693077339944e-02,7.396095826496195e-03,-2.735201879180739e-03,-2.099184639356487e-04;5.747590495891770e+00,-6.973699464584044e+00,2.125599128003153e-02,4.480621463644687e-03,3.793848372478934e-03,-1.945159103442964e-04;-4.230848912203910e+00,1.867125310812533e+01,-5.293223870799094e-02,-3.792459960390612e-03,-1.067980312562385e-03,3.857932272711437e-05;2.915004448231437e+01,-6.982132940733214e+00,-5.943483333090108e-01,6.900955455261417e-04,3.070233751564201e-03,-7.878365437475800e-05;3.982356649232249e+01,2.377693387276140e+01,-1.393954568106557e+01,-9.753714267692853e-04,1.930505788551342e-03,1.149644193327642e-04
-2.551589590609360e-03,5.092374300937105e-03,4.890669438442673e-05,-7.005805656617669e-06,-3.850004749143497e-06,2.057021484519634e-07;2.833509723275929e+00,-4.577511023096295e+00,-4.303329329672325e-02,6.145685445258864e-03,3.878675665729137e-03,-1.525971400952502e-04;1.637642141802016e+00,-9.681907699647782e+00,7.668863209699117e-02,5.282519386655871e-03,1.139802642250476e-03,-2.322592441680482e-04;-1.469753074572939e+01,1.145724112470167e+01,2.332538401799882e-02,-2.326385927824693e-03,-3.308757713684959e-03,4.364809076157310e-05;5.804046766772252e-01,2.947245370314972e+01,-5.988403531886334e-01,-3.199609776402791e-03,6.685582723757209e-05,8.033450934330159e-05;2.897207412962188e+01,-2.507507550973512e+01,-6.469445398329612e+00,2.131811024872712e-03,1.612498017326841e-03,-7.731822435050579e-04
-2.033467854390625e-03,3.354243734703125e-03,4.966784891490689e-05,-1.946759259210806e-06,-6.929770312397966e-06,1.509908275462938e-07;4.957202000731137e+00,-2.132072602241560e-01,-1.116298623058202e-01,4.918890031508770e-04,7.874698135321441e-03,-1.011359413498613e-04;-1.306152566232755e+00,-9.851819844330498e+00,1.641123741721986e-02,5.291549889327484e-03,-6.915384121987322e-04,-2.056330431812705e-04;-1.828350609342140e+01,-1.300000388014490e+00,1.563927357035431e-01,4.064724297962839e-04,-4.090786666238150e-03,4.275510405084951e-05;-2.941950202548007e+01,-5.674526713582972e+00,8.745779135320344e-01,5.519037633014032e-04,-3.099213325141953e-03,4.667216474494946e-05;2.001781058855297e+01,-3.014543817515671e+01,-3.536038582671721e+00,2.637790071808242e-03,1.026062772944218e-03,-8.730158635174330e-04
-2.135466986197265e-03,5.436652604043496e-04,1.148334939984341e-04,3.633220518834504e-06,-3.612089848149636e-06,-6.616346427149444e-08;3.563379798693862e+00,4.032768771976216e+00,-1.587280922558778e-01,-5.495851771075167e-03,4.769807290912286e-03,1.088037173989922e-04;-4.351193889636600e+00,-8.285064061180957e+00,3.209659949425954e-02,4.869208992859146e-03,-2.914611435911675e-03,-1.132262693681608e-04;-1.284517359333837e+01,-1.279785419733143e+01,2.925294030862633e-01,2.931723954679566e-03,-2.941109581929007e-03,1.458221405404605e-05;1.057815512723900e+01,-2.845943083807720e+01,2.750718478667007e-01,2.907459524338181e-03,1.095345564693943e-03,-9.795645631885931e-05;-2.991148436620514e+01,6.081460709217174e+00,8.522157328635883e+00,-6.233844832365329e-05,-3.336527662455028e-03,2.765665809332691e-04
2.038070095915612e-03,-3.043754660865011e-03,-1.889533775314414e-05,6.342909140182960e-06,3.061769107894103e-06,-2.541397688207691e-07;-1.276796706298339e+00,4.789993512426736e+00,1.634477153810946e-02,-7.666349929979556e-03,-1.878753735451928e-03,2.668212453155180e-04;-7.508285432256367e+00,-5.106281739362293e+00,1.424849633388260e-01,3.227598299377459e-03,-4.874952976757757e-03,1.175243698125441e-05;-6.346381541724704e-01,-1.832512841537018e+01,2.927421716099914e-01,4.102671643508603e-03,-2.400991468501092e-04,-3.738400279131054e-05;2.603676369185707e+01,1.436363631570603e+01,-9.702281837189446e-01,-1.575721967543810e-03,2.753171650339438e-03,-1.057551492629335e-05;-2.697893108079422e+01,1.971082667843545e+01,6.716729981828013e+00,-1.143467197166298e-03,-2.872091198697251e-03,5.541253400343038e-04
7.914268661897650e-03,-2.581096613999606e-03,-2.111877643769678e-04,2.756315161385979e-06,7.944315658272004e-06,-1.153834187838337e-07;-4.891646237089999e+00,2.224903233477216e+00,1.349749389581188e-01,-2.934461953511773e-03,-6.657988355729303e-03,8.449830295331892e-05;-9.526677016738400e+00,5.265859266528129e-02,2.438771817043908e-01,2.868879345436019e-04,-5.565469627416119e-03,1.180352327917705e-04;1.136972613992270e+01,-1.490736829653837e+01,1.399148845708530e-01,3.301024577981683e-03,2.297704078412690e-03,-7.472023481708017e-05;-2.037008297107403e+01,2.133994361740474e+01,1.458625452416372e-01,-2.331186212267210e-03,-2.187819242888262e-03,1.039562530404268e-04;1.763951094670509e+01,4.240222779161802e+01,-8.248006304186978e+00,-2.114436707998993e-03,5.966063965465286e-04,6.002763829324497e-04
