0.99999999327221856,9.5035034395660092E-004,2.8453453262024833E-004,4.3355855564167128E-005,5.1441441095354664E-005,5.6626626245655056E-009
-7.1391471206011187E-003,-2.7920198303189041E-003,2.0618257046835719E-004,5.3742618854739607E-006,-7.4109666400983439E-006,-9.4228928992033705E-008;3.9963206811108321,2.9325618230120920,-0.10161684513324119,-4.5580995107645803E-003,6.4393467159066962E-003,7.5362433797661883E-005;6.4014180589088028,6.5652524395894289,-0.36891990866911151,-4.2857437755216771E-003,3.8841698672038160E-003,1.0278267778487920E-004;14.423381330083719,-13.738440696140779,-0.23791853620184850,2.6837534572890041E-003,2.6650329413997532E-003,-2.4870770529099009E-005;16.803627174354329,-24.995450612462601,0.12748328507159021,2.5847451625553150E-003,1.7693564391068740E-003,-9.6002536920095061E-005;-9.8840028701230604,-27.960808274454710,5.8510049547197518,3.0340769016485919E-003,-1.5453347746802559E-003,-7.1226928057482376E-004
7.070964778548855e-03,3.872293915880724e-03,-2.392338853805905e-04,-4.946338955200541e-06,6.761957492415931e-06,7.590724485739524e-08;-4.210113199486878e+00,-3.328309956878618e+00,1.080246517162190e-01,4.626676021584813e-03,-5.630722408066439e-03,-7.960993043178686e-05;-8.325971074927342e+00,-4.894278840074556e+00,4.166260699507676e-01,2.557290603810415e-03,-4.861046233679292e-03,-1.825326167111273e-05;1.840390890463236e+01,7.547878292302268e+00,-2.101444392268579e-01,-1.542068343735963e-03,3.459788038444875e-03,3.276497319197062e-05;-2.913979437153805e+01,6.919898761106982e+00,5.291081006704993e-01,-7.587888989330578e-04,-3.057306618150203e-03,8.045706447230126e-05;3.883050947217651e+01,2.537308083425728e+01,-1.394687946221156e+01,-1.040649462928068e-03,1.898003747312286e-03,9.799212155498870e-05
-7.112824031143208e-03,-4.799595940713221e-03,2.289644809648648e-04,5.799049364495622e-06,-6.656229708873848e-06,-7.273525824894099e-08;3.218836445657164e+00,3.803601938810954e+00,-8.790888895079832e-02,-5.852422333549589e-03,5.227845900799603e-03,1.080519131506899e-04;9.516175235730902e+00,-9.774855564779031e-01,-3.644738574252734e-01,2.768342734256234e-04,5.542996036013156e-03,-1.058000116425009e-04;-8.392933899042282e-01,1.878812500545801e+01,8.028802622181233e-02,-3.991020238664255e-03,-3.756302007495905e-04,5.017401309358822e-05;2.687854439702492e+01,1.260244056766688e+01,-8.792735101630821e-01,-1.371699678457686e-03,2.866877031210289e-03,-2.742210447612455e-05;-2.853575468240999e+01,1.888782445323687e+01,6.234260327108384e+00,-9.570700104900226e-04,-2.874625652181515e-03,5.843695151998548e-04
7.138353863178380e-03,4.290214458941600e-03,-2.276833037919645e-04,-4.855346991731259e-06,6.109202410354650e-06,5.420404725002307e-08;-3.446912088757536e+00,-4.086410541779502e+00,9.422369112887607e-02,5.718437743322469e-03,-4.562990691613471e-03,-1.072772400290945e-04;-8.680708397519750e+00,3.158647951761641e+00,2.955339850233143e-01,-2.198429975468054e-03,-5.308875190357805e-03,1.782956806944021e-04;-1.788988168031521e+01,2.824837168101374e+00,2.413546435336840e-01,-6.582790645306123e-04,-4.104920595177816e-03,-6.571136041012469e-06;-1.199835769243004e+01,-2.775682128569682e+01,8.483996434050600e-01,2.862596127521682e-03,-1.241043374898347e-03,-4.043810746465987e-05;3.982532063352552e+01,-1.051270582933618e+01,-1.039734578366048e+01,1.067335561933439e-03,2.232268867600888e-03,-5.473338380112615e-04
-3.050032659447481e-03,-2.673479946954474e-03,1.132948276695314e-04,5.371049789327460e-06,-4.335556376258506e-06,-6.623408019139367e-08;2.256058923263524e+00,4.487592451830761e+00,-6.968422490888869e-02,-6.845039929861541e-03,3.731147129342010e-03,1.354031061287168e-04;5.855580886653859e+00,-8.011600046921696e+00,-1.015778121505144e-01,4.232010971206568e-03,3.265203732822951e-03,-2.254528517753180e-04;-6.738909670426382e+00,-1.763700578192960e+01,2.295318056225087e-02,3.653845408480769e-03,-1.613341279339967e-03,-5.292649535422287e-05;-9.097151379134271e+00,2.823962336559258e+01,-3.719262297662937e-01,-3.033640186729156e-03,-9.535305644695056e-04,8.961237227135913e-05;2.307315598008166e+00,4.455979298416671e+01,-5.428194271148417e+00,-2.260841384920654e-03,-2.718406921183087e-04,6.832429492862864e-04
1.030768544240190e-03,3.393637123392652e-03,-3.254249472922706e-05,-4.792789602011195e-06,3.214759103365834e-06,5.993444125351346e-08;-2.492848649211094e+00,-4.694437849423857e+00,7.606425192628825e-02,6.625533256357815e-03,-3.223855713218734e-03,-1.323762170870547e-04;-2.101260341264045e+00,8.756789709621142e+00,-6.087061829669993e-02,-5.731066750416063e-03,-1.358499790812160e-03,2.541451671721467e-04;1.502329449611492e+01,-1.311474312271786e+01,-2.403168747039910e-01,2.562495286749986e-03,2.775521739498833e-03,-2.293869364839606e-05;2.497654727929702e+01,-1.662288389900215e+01,-2.336859784656120e-01,1.713518698735961e-03,2.636857960424517e-03,-9.385475073923243e-05;2.612042304439216e+00,-3.170442171121227e+01,2.628915587966882e+00,3.186983477647347e-03,-3.486697701452581e-04,-8.850013667475313e-04
1.659280554064998e-04,-2.017032949336673e-03,-5.256361806383637e-05,5.735770102610164e-06,-1.596507335504954e-06,-9.654961395064192e-08;1.130218011030910e+00,4.930272274860226e+00,-4.725932896413620e-02,-7.475771740222338e-03,2.029377988725560e-03,1.561249278557061e-04;-1.744425797652145e+00,-9.775998000938371e+00,2.318179182089027e-01,5.236798289502200e-03,-1.051369214008874e-03,-1.946949995729412e-04;1.807745434728117e+01,8.325278951107506e+00,-2.020870759636648e-01,-1.688661689477478e-03,3.388423459758362e-03,3.379029585826042e-05;-2.969664151634152e+01,-4.820557425533749e+00,7.844511054240128e-01,4.737137768435344e-04,-3.100135994085732e-03,5.294384732631452e-05;3.404491196021974e+01,3.228777268993012e+01,-1.329816450785181e+01,-1.410381097533823e-03,1.603409641692304e-03,2.370111823431810e-04
-1.379075029447340e-03,9.678435878118686e-04,9.466571371946167e-05,-5.256274951992210e-06,4.851042093307195e-07,1.089855803077596e-07;-1.414066260888799e+00,-5.085153658975123e+00,5.452110811706005e-02,7.228758346720520e-03,-1.702246886977538e-03,-1.517584568356370e-04;6.253747492736051e+00,6.741430923102191e+00,-3.638873118394568e-01,-4.380593485073714e-03,3.753590722331695e-03,1.164902139865945e-04;-1.656205753173952e+00,1.873160523259811e+01,8.801880359015955e-02,-3.970978179810569e-03,-5.498824436612180e-04,4.889081871206814e-05;1.974100050918000e+01,2.205420697601987e+01,-9.098383096793023e-01,-2.383635124727313e-03,2.116254191748074e-03,1.141222413713171e-05;-3.055803198112359e+01,6.903231493900020e+00,8.106176808757317e+00,-4.040287305689061e-05,-3.267619386298729e-03,3.604206056787570e-04
3.171680742385532e-03,-1.948601276605812e-03,-1.388089601188520e-04,6.453972949904502e-06,1.305206103412848e-06,-1.457392960383669e-07;-3.258368535112065e-02,5.108375919444514e+00,-2.315051363899758e-02,-7.665348311872943e-03,2.852637311224977e-04,1.675896614400275e-04;-8.174971665337646e+00,-5.052616217623927e+00,4.137976876150667e-01,2.682151573543076e-03,-4.828060368001388e-03,-3.127336484987318e-05;-1.799690276615740e+01,2.009280087355070e+00,2.374350189844825e-01,-4.714433100473157e-04,-4.131529726039684e-03,-8.608046933621917e-06;-6.730866173704776e-01,-3.024033155704684e+01,6.384991960952109e-01,3.118706134661909e-03,-5.910193150942252e-05,-7.075346477892690e-05;4.284204124002909e+01,-1.691320265545020e+00,-1.221881634851000e+01,4.905137617255397e-04,2.318116385980796e-03,-3.891578270728509e-04
-1.166582700118811e-03,4.766647253372016e-03,7.809148945098897e-05,-7.100712802611832e-06,-1.270716303624440e-06,1.799272403873597e-07;-3.122931223211040e-01,-5.227678133649663e+00,3.170557560607203e-02,7.476637146867009e-03,-1.227231898304623e-04,-1.638957593864705e-04;9.564447952962434e+00,-6.310614688901903e-01,-3.796527315708795e-01,1.081565822924866e-04,5.538089744973969e-03,-9.249776315190402e-05;-5.931417281671854e+00,-1.793109812290150e+01,1.308671626844444e-02,3.722107751343959e-03,-1.444662770091952e-03,-5.264264215599096e-05;-1.945606194473517e+01,2.251521147344127e+01,-1.459225381882797e-02,-2.419912893513380e-03,-2.048708494024934e-03,9.805954944196942e-05;-6.291060079713402e+00,4.246178688472205e+01,-2.705491876916629e+00,-2.231775343078508e-03,-8.542385669773138e-04,7.371397661227862e-04
