0.99999999327221856,9.5035034395660092E-004,2.8453453262024833E-004,4.3355855564167128E-005,5.1441441095354664E-005,5.6626626245655056E-009
-7.1391471206011187E-003,-2.7920198303189041E-003,2.0618257046835719E-004,5.3742618854739607E-006,-7.4109666400983439E-006,-9.4228928992033705E-008;3.9963206811108321,2.9325618230120920,-0.10161684513324119,-4.5580995107645803E-003,6.4393467159066962E-003,7.5362433797661883E-005;6.4014180589088028,6.5652524395894289,-0.36891990866911151,-4.2857437755216771E-003,3.8841698672038160E-003,1.0278267778487920E-004;14.423381330083719,-13.738440696140779,-0.23791853620184850,2.6837534572890041E-003,2.6650329413997532E-003,-2.4870770529099009E-005;16.803627174354329,-24.995450612462601,0.12748328507159021,2.5847451625553150E-003,1.7693564391068740E-003,-9.6002536920095061E-005;-9.8840028701230604,-27.960808274454710,5.8510049547197518,3.0340769016485919E-003,-1.5453347746802559E-003,-7.1226928057482376E-004
-7.307903117134584e-03,1.371068515580470e-03,1.702927199708089e-04,-4.360468069413771e-06,-6.338008519546144e-06,1.399198456276850e-07;3.205060869129993e+00,-4.048096083435950e+00,-2.443750038721229e-02,5.678189146504991e-03,5.025047542077664e-03,-1.855790103299124e-04;8.095133159076919e+00,5.266724229508339e+00,-3.148882443648694e-01,-3.038836667580736e-03,4.580553012017077e-03,1.292666169337290e-04;1.992990540476006e+01,-1.861020315184655e+00,-2.271928537741099e-01,3.675232890367026e-04,3.745005187392802e-03,-4.590044998229333e-07;2.127939432412624e+01,2.056622742690613e+01,-9.258643292842275e-01,-2.229816985494488e-03,2.277780064057702e-03,5.758358063972366e-06;-1.648890977790643e+01,3.634916814524313e+01,1.056644600088808e+00,-2.004593910448044e-03,-1.655587979887088e-03,7.539667434389522e-04
9.980355751448844e-05,2.524325632679209e-03,-8.353775634614875e-05,-5.488358307731583e-06,1.173121144200451e-06,1.222610404871666e-07;-2.110702093533256e+00,-5.005234580217026e+00,1.307220480955264e-01,6.629850075367840e-03,-2.816322858346171e-03,-1.582782897714840e-04;8.627071767548651e+00,3.505092633737262e+00,-1.649259031987612e-01,-1.999063841442636e-03,5.342127094992836e-03,8.130717813598468e-05;1.735120324561306e+01,9.796067274379745e+00,-1.998481791628018e-01,-1.926555956953951e-03,3.253950724203467e-03,1.611188630893614e-05;-2.528722056480572e+01,1.574875081366953e+01,2.896841104768387e-01,-1.703191051487653e-03,-2.669340849747234e-03,9.598140030493520e-05;-1.097083833201901e+01,3.983633297501063e+01,-7.155851613926694e-01,-2.174828901614056e-03,-1.225821122656036e-03,7.581856830251487e-04
2.503757839598442e-03,2.051571004070066e-03,-1.793965282912372e-04,-1.628594541634628e-06,5.274853663331847e-06,2.388657527621836e-08;-5.003567754888117e+00,-1.434664502559762e+00,1.793323505066943e-01,1.817365880597669e-03,-7.302464875527870e-03,-8.613732528432476e-06;8.917763273965276e+00,-1.523401147523495e-01,-1.032959522663586e-01,-6.095559058683457e-05,5.946921114091467e-03,-4.958187323927721e-05;7.314988648177038e+00,1.829116023429084e+01,-1.299306240742491e-01,-3.603478456819820e-03,1.286375757309535e-03,3.252546076629976e-05;-1.172944536835920e+01,-2.795390415400420e+01,8.566795643313152e-01,2.865556265027482e-03,-1.213731446104967e-03,-4.642163661332612e-05;3.618274052415782e+01,2.987097563426791e+01,-1.348241685835204e+01,-1.290427638206154e-03,1.702952393624212e-03,2.193976584060846e-04
7.006888215023710e-04,-1.258248638239159e-03,-6.465890306599524e-05,2.889600043026989e-06,4.936401812051721e-06,-5.537173370957796e-08;-4.610050537301308e+00,2.270485981161323e+00,1.304951315150129e-01,-3.519428644267858e-03,-6.765381894475800e-03,1.112621055370687e-04;8.485650338229462e+00,-4.745297484596432e+00,-9.366437758149579e-02,2.296525220149438e-03,4.954824161979498e-03,-1.665742491759040e-04;-5.404829339500326e+00,1.848532619878410e+01,-4.283575981624217e-02,-3.708013927537280e-03,-1.258954170774739e-03,3.889524214736821e-05;2.916169799671010e+01,-6.821157958000239e+00,-5.981633436485729e-01,6.761880233394394e-04,3.076085922064853e-03,-7.855444752924296e-05;3.972945155710945e+01,2.393946609539611e+01,-1.392898934815610e+01,-9.832162940205393e-04,1.926359793366426e-03,1.180850034052337e-04
1.211805234338115e-03,-4.061853292934528e-03,4.524462062457458e-05,5.551890425477828e-06,3.012439566887361e-06,-1.016144731835102e-07;-2.853517496583795e+00,4.167527729638210e+00,4.576290322436570e-02,-6.526067617758101e-03,-4.186883044113957e-03,1.614699586023404e-04;7.601146810971399e+00,-6.606125703355350e+00,-2.106100763837690e-01,3.441744706386650e-03,3.980068949415905e-03,-2.011709590953011e-04;-1.551242924747995e+01,1.069085381843699e+01,3.586966946734397e-02,-2.128676744409881e-03,-3.388611711793609e-03,4.268161069006746e-05;1.873367405359023e-01,2.950039113188530e+01,-5.895568077877315e-01,-3.197644957001127e-03,2.740198226627702e-05,8.109345228297545e-05;2.915994690361946e+01,-2.490047318354309e+01,-6.548138530919901e+00,2.118342086446875e-03,1.626460284009076e-03,-7.705184929347058e-04
1.653009165659691e-03,-1.961638561493700e-03,4.824468573936093e-05,6.145795823226934e-06,9.526558794509789e-07,-1.432327233244242e-07;-1.005478093029558e+00,4.801888087776272e+00,-3.207142524904983e-02,-7.819119769767943e-03,-1.574274529958386e-03,1.967878622736342e-04;5.666409995199074e+00,-7.705744457116267e+00,-2.473063406932534e-01,4.570854764361791e-03,3.152096735393136e-03,-1.660341200287272e-04;-1.841084027100526e+01,-2.350359172503781e+00,1.698175561530616e-01,6.184922948212910e-04,-4.014189981630039e-03,3.985763734032965e-05;-2.938562932093645e+01,-5.972134824529552e+00,8.798269182197722e-01,5.846678956406413e-04,-3.090653700591569e-03,4.569846309048356e-05;2.027822763749445e+01,-3.002039520102554e+01,-3.629274935458995e+00,2.625727332281995e-03,1.047107250096147e-03,-8.713703786678515e-04
-7.708314454918375e-04,-6.351179197834622e-05,6.583177073041322e-05,5.791805322719917e-06,-2.308484971506206e-07,-1.975747126234274e-07;4.104359794375811e-02,4.930646640039753e+00,-6.352016139971832e-02,-7.938303594630611e-03,-1.491674983017594e-04,2.425873823188407e-04;2.479422480311276e+00,-9.062160830128130e+00,-1.124321999404193e-01,5.424016355942549e-03,1.595109521043044e-03,-9.750576572270056e-05;-1.233542035135400e+01,-1.356974578189043e+01,2.978634991956404e-01,3.054032050971645e-03,-2.748386170864405e-03,1.050460158374001e-05;1.091195262030116e+01,-2.829500543095800e+01,2.636551099183191e-01,2.896481285043596e-03,1.133856485401246e-03,-9.846708699237271e-05;-2.993973117027759e+01,5.571746792103185e+00,8.574544574943989e+00,-1.787270405201681e-05,-3.342845534933127e-03,2.633737019221087e-04
-9.957675413982958e-04,-1.908671440180101e-03,2.733462205810290e-05,5.827700208006426e-06,5.472984219934230e-07,-2.297615946134294e-07;-2.792608853484569e-01,5.026848754498721e+00,-1.936352630286881e-02,-7.747105809176704e-03,-6.987704944977978e-04,2.635322179509178e-04;-2.301522435161865e-01,-9.976057463315515e+00,1.010193586471990e-01,5.318528094432323e-03,-5.878403860051982e-06,-6.275875496500791e-05;9.303819526558454e-02,-1.838540446846738e+01,2.843350189630751e-01,4.098337129064855e-03,-2.775753595194836e-05,-4.089503788701033e-05;2.571408476122049e+01,1.490903834429309e+01,-9.727982052541871e-01,-1.630127074265639e-03,2.722985634202103e-03,-8.615367275645734e-06;-2.716971633538328e+01,1.931159511175911e+01,6.811207284382953e+00,-1.112036912569280e-03,-2.891137754428382e-03,5.457423393232307e-04
3.031342818957228e-03,-2.113397957210383e-03,-1.410933541770424e-04,5.296618310101595e-06,3.429840239542785e-06,-1.620201504263271e-07;-1.995620655483999e+00,4.657779216092147e+00,5.322504578582590e-02,-7.053308935934238e-03,-3.159453594260776e-03,1.985703228749664e-04;-2.060316314538256e+00,-9.757364880028010e+00,2.707432860287716e-01,5.128967607234319e-03,-1.411277644814757e-03,-9.866257594189622e-05;1.198350645824737e+01,-1.428872744874105e+01,1.199467817903603e-01,3.167442838462041e-03,2.512889587898112e-03,-7.689777531809963e-05;-2.076584314096552e+01,2.104221843094723e+01,1.617475571050845e-01,-2.290416526994327e-03,-2.220842891212773e-03,1.035817207692482e-04;1.710131290223447e+01,4.257399690052802e+01,-8.092389217153917e+00,-2.125476185646341e-03,5.670191778788759e-04,6.061569108444089e-04
