0.99904489016626030,9.5510983373969793E-004,0.0000000000000000,1.0000000000000000E-004,1000
-6.7537846025307171E-005,-9.5276161453154544E-004,0.0000000000000000,9.5276155398906241E-004,-6.7609439639909705E-005,0.0000000000000000;7.0669638218563965E-002,0.99654232526168773,0.0000000000000000,-0.99654225944769115,7.0669742226946552E-002,0.0000000000000000;-5.9722512656791842E-002,-0.96685018650127397,0.0000000000000000,1.0157687170422078,-2.8431579299879089E-002,0.0000000000000000
2.7917368160501824E-005,-9.5475169572800331E-004,0.0000000000000000,9.5475162573349041E-004,2.7840988464609884E-005,0.0000000000000000;-2.9171634427273215E-002,0.99861896767997171,0.0000000000000000,-0.99861889197497256,-2.9171509609652247E-002,0.0000000000000000;4.1996725724638105E-002,-0.96434918327093611,0.0000000000000000,1.0167399887875084,7.8595372204803615E-002,0.0000000000000000
1.2309440348981862E-004,-9.4720269268957721E-004,0.0000000000000000,9.4720261411726828E-004,1.2301323394535416E-004,0.0000000000000000;-0.12872143404701225,0.99071774246891109,0.0000000000000000,-0.99071765781259891,-0.12872128448025716,0.0000000000000000;0.14324670667783873,-0.95112222011462166,0.0000000000000000,1.0063520713622893,0.18588727940860145,0.0000000000000000
2.1704233047000306E-004,-9.3019003303222985E-004,0.0000000000000000,9.3018994747873587E-004,2.1695636709661653E-004,0.0000000000000000;-0.22698509232464703,0.97291759655373267,0.0000000000000000,-0.97291750464124116,-0.22698491384853259,0.0000000000000000;0.24288421297702323,-0.92720374062325095,0.0000000000000000,0.98448092177548008,0.29221743399364586,0.0000000000000000
3.0882250056880970E-004,-9.0388370209973595E-004,0.0000000000000000,9.0388361196565249E-004,3.0873173929604216E-004,0.0000000000000000;-0.32298079176472005,0.94539638360228562,0.0000000000000000,-0.94539628696930444,-0.32298058012728326,0.0000000000000000;0.33976040142516706,-0.89275299800351815,0.0000000000000000,0.95114003171938355,0.39631883662064948,0.0000000000000000
3.9751792488824369E-004,-8.6854654450499252E-004,0.0000000000000000,8.6854645305523719E-004,3.9742236169860957E-004,0.0000000000000000;-0.41574937569655906,0.90842908694767710,0.0000000000000000,-0.90842898903330238,-0.41574912670370956,0.0000000000000000;0.43273512044030443,-0.84805729041868383,0.0000000000000000,0.90649142343281586,0.49690055297054103,0.0000000000000000
4.8224243641873857E-004,-8.2453163784977342E-004,0.0000000000000000,8.2453154924834156E-004,4.8214206750701210E-004,0.0000000000000000;-0.50436393185508699,0.86238507202085968,0.0000000000000000,-0.86238497720368834,-0.50436364153714663,0.0000000000000000;0.52069222945968952,-0.79353341874993621,0.0000000000000000,0.85085457118776198,0.59266688077916208,0.0000000000000000
5.6214954432688583E-004,-7.7227876486457147E-004,0.0000000000000000,7.7227868418009674E-004,5.6204436627078263E-004,0.0000000000000000;-0.58793905378167166,0.80772439574667498,0.0000000000000000,-0.80772430935041473,-0.58793871857181268,0.0000000000000000;0.60255567683858313,-0.72972709724612006,0.0000000000000000,0.78471253039973521,0.68233906579073522,0.0000000000000000
6.3644089180716864E-004,-7.1231001921851129E-004,0.0000000000000000,7.1230995239810835E-004,6.3633090174392741E-004,0.0000000000000000;-0.66563968750769853,0.74499320977953787,0.0000000000000000,-0.74499313804538059,-0.66563930442651509,0.0000000000000000;0.67730602185341071,-0.65731008319403239,0.0000000000000000,0.70871457950083161,0.76467911348394191,0.0000000000000000
7.0437423298938659E-004,-6.4522458890557688E-004,0.0000000000000000,6.4522454271532181E-004,7.0425942879218789E-004,0.0000000000000000;-0.73668947512746730,0.67481830350897909,0.0000000000000000,-0.67481825353315172,-0.73668904196736240,0.0000000000000000;0.74399702033446380,-0.57707484685215604,0.0000000000000000,0.62367475733691446,0.83851504810468092,0.0000000000000000
7.6527084919905219E-004,-5.7169276933073080E-004,0.0000000000000000,5.7169275126250831E-004,7.6515122964697455E-004,0.0000000000000000;-0.80037851189406173,0.59790084136059074,0.0000000000000000,-0.59790082099670261,-0.80037802739685115,0.0000000000000000;0.80177183805608798,-0.48992667705479159,0.0000000000000000,0.53056581525615387,0.90276678785368802,0.0000000000000000
8.1852233047001140E-004,-4.9244926591619342E-004,0.0000000000000000,4.9244928406171192E-004,8.1839789540507138E-004,0.0000000000000000;-0.85607043933199489,0.51500935696816308,0.0000000000000000,-0.51500937469525987,-0.85606990335297739,0.0000000000000000;0.84987841716278367,-0.39687320889805433,0.0000000000000000,0.43050829682339731,0.95647165425489711,0.0000000000000000
8.6359665455095728E-004,-4.0828585314698577E-004,0.0000000000000000,4.0828591604110352E-004,8.6346740501602834E-004,0.0000000000000000;-0.90320880349483645,0.42697207421797206,0.0000000000000000,-0.42697213897647451,-0.90320821714685129,0.0000000000000000;0.88768350398976059,-0.29901146359630670,0.0000000000000000,0.32475470093252956,0.99880843422244459,0.0000000000000000
9.0004350266686061E-004,-3.2004346340503488E-004,0.0000000000000000,3.2004357984164085E-004,8.9990944101861166E-004,0.0000000000000000;-0.94132261483873292,0.33466863189173146,0.0000000000000000,-0.33466875289072046,-0.94132198061006045,0.0000000000000000;0.91468485583903725,-0.19751260093393094,0.0000000000000000,0.21466896055677945,1.0291188821482535,0.0000000000000000
9.2749875892261205E-004,-2.2860378463840893E-004,0.0000000000000000,2.2860396346326741E-004,9.2735988891425600E-004,0.0000000000000000;-0.97003105416003221,0.23902129459371757,0.0000000000000000,-0.23902148109413196,-0.97003037600071584,0.0000000000000000;0.93052118191897237,-9.3604694260734922E-002,0.0000000000000000,0.10170175774092384,1.0469255981509185,0.0000000000000000
9.4568814839313077E-004,-1.3488045081973154E-004,0.0000000000000000,1.3488070070563813E-004,9.4554447522263250E-004,0.0000000000000000;-0.98904727757768429,0.14098573778031451,0.0000000000000000,-0.14098599885967342,-0.98904656094970822,0.0000000000000000;0.93497943966164454,1.1446061581060324E-002,0.0000000000000000,-1.2637530260565563E-002,1.0519453513917500,0.0000000000000000
9.5442997755023902E-004,-3.9809913216335490E-005,0.0000000000000000,3.9810242426726256E-005,9.5428150787062052E-004,0.0000000000000000;-0.99818128254325966,4.1541498965517676E-002,0.0000000000000000,-4.1541843270594014E-002,-0.99818053443105248,0.0000000000000000;0.92799919923224861,0.11635521585986737,0.0000000000000000,-0.12681122564614175,1.0440971286676684,0.0000000000000000
9.5363694964591453E-004,5.5657916316176520E-005,0.0000000000000000,-5.5657500168403459E-005,9.5348369153546103E-004,0.0000000000000000;-0.99734180624340951,-5.8317809488810358E-002,0.0000000000000000,5.8317373994297976E-002,-0.99734103512241956,0.0000000000000000;0.90967390085902766,0.21984044887066678,0.0000000000000000,-0.23928489001502168,1.0235044633808763,0.0000000000000000
9.4331703691429632E-004,1.5056915652765708E-004,0.0000000000000000,-1.5056864671899204E-004,9.4315899980571851E-004,0.0000000000000000;-0.98653723742772204,-0.15759442820714267,0.0000000000000000,0.15759389449237390,-0.98653645319006811,0.0000000000000000;0.88024895408897674,0.32064189899964762,0.0000000000000000,-0.34855873067939319,0.99049191531840164,0.0000000000000000
9.2357340087880391E-004,2.4397548762154395E-004,0.0000000000000000,-2.4397487854713773E-004,9.2341059544777426E-004,0.0000000000000000;-0.96587553255246250,-0.25529642006330927,0.0000000000000000,0.25529578227016053,-0.96587474639006143,0.0000000000000000;0.84011675625625559,0.41754185220570766,0.0000000000000000,-0.45319760443030666,0.94557589891325544,0.0000000000000000
8.9460336156177986E-004,3.3494362652851075E-004,0.0000000000000000,-3.3494291391474707E-004,8.9443579957650577E-004,0.0000000000000000;-0.93556313707924998,-0.35044758126297126,0.0000000000000000,0.35044683492831646,-0.93556236132621462,0.0000000000000000;0.78980882996319302,0.50938325167804577,0.0000000000000000,-0.55185845212958340,0.88945036665370059,0.0000000000000000
8.5669642589705146E-004,4.2256465193224262E-004,0.0000000000000000,-4.2256383302584621E-004,8.5652412003190293E-004,0.0000000000000000;-0.89590292270781491,-0.44209719521769786,0.0000000000000000,0.44209633747113891,-0.89590217064524647,0.0000000000000000;0.72998538748299291,0.59508654973369968,0.0000000000000000,-0.64331418059684431,0.82296811738168751,0.0000000000000000
8.1023139504585672E-004,5.0596308587534569E-004,0.0000000000000000,-5.0596215960288006E-004,8.1005435866321929E-004,0.0000000000000000;-0.84729116115438496,-0.52932953175379482,0.0000000000000000,0.52932856148439611,-0.84729044678195697,0.0000000000000000;0.66142271655554419,0.67366451140268291,0.0000000000000000,-0.72647325221431958,0.74711869479572390,0.0000000000000000
7.5567257951977590E-004,5.8430564120577004E-004,0.0000000000000000,-5.8430460829820023E-004,7.5549082642540266E-004,0.0000000000000000;-0.79021356471364801,-0.61127299674371849,0.0000000000000000,0.61127191473017128,-0.79021290249345999,0.0000000000000000;0.58499884221662934,0.74423468213432598,0.0000000000000000,-0.80039452209465067,0.66300395657525979,0.0000000000000000
6.9356515992866335E-004,6.5680954746305314E-004,0.0000000000000000,-6.5680841054103968E-004,6.9337870410667425E-004,0.0000000000000000;-0.72524043316645659,-0.68710884074096401,0.0000000000000000,0.68710764974064664,-0.72523983774562306,0.0000000000000000;0.50167795088723333,0.80602934235168344,0.0000000000000000,-0.86429715041563704,0.57181242582789105,0.0000000000000000
6.2452973970802278E-004,7.2275037201594635E-004,0.0000000000000000,-7.2274913563271899E-004,6.2433859504238060E-004,0.0000000000000000;-0.65302095552436601,-0.75607933960569640,0.0000000000000000,0.75607804439936077,-0.65302044144348448,0.0000000000000000;0.41249406641247899,0.85840288101756257,0.0000000000000000,-0.91756568834647445,0.47479348978220726,0.0000000000000000
5.4925614425355683E-004,7.8146925830631082E-004,0.0000000000000000,-7.8146792894622766E-004,5.4906032424337518E-004,0.0000000000000000;-0.57427672354651838,-0.81749536538421197,0.0000000000000000,0.81749397277427782,-0.57427630494170456,0.0000000000000000;0.31853444584783358,0.90083662175131873,0.0000000000000000,-0.95975066935947584,0.37323239885864712,0.0000000000000000
4.6849652842007836E-004,8.3237950887835195E-004,0.0000000000000000,-8.3237809491057597E-004,4.6829604589628172E-004,0.0000000000000000;-0.48979452183984939,-0.87074327179776700,0.0000000000000000,0.87074179055965539,-0.48979421214618890,0.0000000000000000;0.22092312004437922,0.93294122270882862,0.0000000000000000,-0.99056521970201028,0.26842686019356038,0.0000000000000000
3.8305786125236182E-004,8.7497244741891963E-004,0.0000000000000000,-8.7497095900702676E-004,3.8285272810320711E-004,0.0000000000000000;-0.40041846658151437,-0.91529102554444752,0.0000000000000000,0.91528946633181496,-0.40041827824584003,0.0000000000000000;0.12080494602184744,0.95445684165839140,0.0000000000000000,-1.0098783256293609,0.16166583296379039,0.0000000000000000
2.9379386303776157E-004,9.0882250123851347E-004,0.0000000000000000,-9.0882095020810726E-004,2.9358408995049231E-004,0.0000000000000000;-0.30704157141059835,-0.95069352215344027,0.0000000000000000,0.95069189735946313,-0.30704151562112880,0.0000000000000000;1.9330470608567202E-002,0.96525130864403419,0.0000000000000000,-1.0177054605828386,5.4210937325595794E-002,0.0000000000000000
2.0159647524249053E-004,9.3359145341160373E-004,0.0000000000000000,-9.3358985307932850E-004,2.0138207146781290E-004,0.0000000000000000;-0.21059682475946412,-0.97659703327856140,0.0000000000000000,0.97659535685683474,-0.21059691119936946,0.0000000000000000;-8.2358166531221647E-002,0.96531658028135459,0.0000000000000000,-1.0141972881444379,-5.2719299395645992E-002,0.0000000000000000
1.0738694856050079E-004,9.4903182209134511E-004,0.0000000000000000,-9.4903018705972623E-004,1.0716792170590641E-004,0.0000000000000000;-0.11204786777644382,-0.99274274099625148,0.0000000000000000,0.99274102824595190,-0.11204810440759229,0.0000000000000000;-0.18314013270279575,0.95476376346354563,0.0000000000000000,-0.99962712529927100,-0.15796230418642665,0.0000000000000000
1.2106638119464928E-005,9.5498933323455621E-004,0.0000000000000000,-9.5498767915812559E-004,1.1882993976442120E-005,0.0000000000000000;-1.2379365982179534E-002,-0.99896932379543202,0.0000000000000000,0.99896759111641753,-1.2379758864367931E-002,0.0000000000000000;-0.28192751250294212,0.93381699446164779,0.0000000000000000,-0.97437778618736026,-0.26042151341862080,0.0000000000000000
-8.3292402185813314E-005,9.5140446203107029E-004,0.0000000000000000,-9.5140280535994438E-004,-8.3520659776669361E-005,0.0000000000000000;8.7412829138129478E-002,-0.99521456842162870,0.0000000000000000,0.99521283304596742,8.7412275988281524E-002,0.0000000000000000;-0.37767559418861685,0.90280644506213659,0.0000000000000000,-0.93892834035627781,-0.35907381705986313,0.0000000000000000
-1.7785693225526476E-004,9.3831302763655914E-004,0.0000000000000000,-9.3831138534420462E-004,-1.7808980149845255E-004,0.0000000000000000;0.18633163030552471,-0.98151599147096014,0.0000000000000000,0.98151427117792134,0.18633091501309212,0.0000000000000000;-0.46939184619815139,0.86216070367738773,0.0000000000000000,-0.89384122189163373,-0.45297466546371673,0.0000000000000000
-2.7064205019542445E-004,9.1584583526684439E-004,0.0000000000000000,-9.1584422456907760E-004,-2.7087953139250391E-004,0.0000000000000000;0.28338867696345960,-0.95801046452360783,0.0000000000000000,0.95800877734548295,0.28338779984953216,0.0000000000000000;-0.55614363654065491,0.81239874936759737,0.0000000000000000,-0.83975002540373733,-0.54126116061514640,0.0000000000000000
-3.6072063341765419E-004,8.8422736922992985E-004,0.0000000000000000,-8.8422580730224739E-004,-3.6096272897673975E-004,0.0000000000000000;0.37761421059835898,-0.92493284656249541,0.0000000000000000,0.92493121048868743,0.37761317418989943,0.0000000000000000;-0.63706477648771764,0.75412170318620386,0.0000000000000000,-0.77734822835659434,-0.62315347661841858,0.0000000000000000
-4.4719260209152031E-004,8.4377354995453973E-004,0.0000000000000000,-8.4377205365473475E-004,-4.4743931649529058E-004,0.0000000000000000;0.46806676419480714,-0.88261363734157439,0.0000000000000000,0.88261207002821085,0.46806557319110648,0.0000000000000000;-0.71136098946567317,0.68800450652094836,0.0000000000000000,-0.70737899123055858,-0.69795495640256444,0.0000000000000000
-5.2919391239703863E-004,7.9488857742597617E-004,0.0000000000000000,-7.9488716302853564E-004,-5.2944525213148119E-004,0.0000000000000000;0.55384256901266260,-0.83147567515027920,0.0000000000000000,0.83147419364216113,0.55384123021068798,0.0000000000000000;-0.77831441725567085,0.61478764197219626,0.0000000000000000,-0.63062611020887183,-0.76505121805809129,0.0000000000000000
-6.0590518971921506E-004,7.3806089256824904E-004,0.0000000000000000,-7.3805957551646457E-004,-6.0616116316635881E-004,0.0000000000000000;0.63408458469776607,-0.77202991196855353,0.0000000000000000,0.77202853243966241,0.63408310687983682,0.0000000000000000;-0.83728727974964756,0.53526898012681423,0.0000000000000000,-0.54790613259145815,-0.82390857956881325,0.0000000000000000
-6.7655991552574275E-004,6.7385829692445686E-004,0.0000000000000000,-6.7385709160534921E-004,-6.7682053282461100E-004,0.0000000000000000;0.70799106250130195,-0.70487030822515850,0.0000000000000000,0.70486904574303277,0.70798945628948162,0.0000000000000000;-0.88772480281888955,0.45029580625052279,0.0000000000000000,-0.46006159288762088,-0.87407207900370187,0.0000000000000000
-7.4045208612809148E-004,6.0292227939727635E-004,0.0000000000000000,-6.0292119894351517E-004,-7.4071735900879080E-004,0.0000000000000000;0.77482355604777542,-0.63066789816841795,0.0000000000000000,0.63066676648677122,0.77482183373016456,0.0000000000000000;-0.92915752251172112,0.36075705496941091,0.0000000000000000,-0.36795528661381471,-0.91516333174745734,0.0000000000000000
-7.9694326680278304E-004,5.2596160673411057E-004,0.0000000000000000,-5.2596066285602713E-004,-7.9721320839924617E-004,0.0000000000000000;0.83391429961133035,-0.55016408514542448,0.0000000000000000,0.55016309652828010,0.83391247494601417,0.0000000000000000;-0.96120306387310284,0.26757575869160660,0.0000000000000000,-0.27246546781744635,-0.94687842952111223,0.0000000000000000
-8.4546897079089390E-004,4.4374524179775651E-004,0.0000000000000000,-4.4374444464745220E-004,-8.4574359543809817E-004,0.0000000000000000;0.88467288017958312,-0.46416323378015173,0.0000000000000000,0.46416239885954941,0.88467096818231339,0.0000000000000000;-0.98356748008317696,0.17170169687769321,0.0000000000000000,-0.17448183363044531,-0.96898604944783839,0.0000000000000000
-8.8554429943922173E-004,3.5709466038001979E-004,0.0000000000000000,-3.5709401844841052E-004,-8.8582362246075188E-004,0.0000000000000000;0.92659213664025164,-0.37352463306604250,0.0000000000000000,0.37352396073421640,0.92659015336202910,0.0000000000000000;-0.99604622308948243,7.4104218215263570E-002,0.0000000000000000,-7.4902143078988320E-002,-0.98132590624278948,0.0000000000000000
-9.1676878712880657E-004,2.6687564332519896E-004,0.0000000000000000,-2.6687516337170448E-004,-9.1705282462057583E-004,0.0000000000000000;0.95925322714795325,-0.27915391067423079,0.0000000000000000,0.27915340800997951,0.95925118944857657,0.0000000000000000;-0.99852480104572194,-2.4234803868086439E-002,0.0000000000000000,2.5370693575048956E-002,-0.98380764716908309,0.0000000000000000
-9.3883040258185477E-004,1.7398962597293583E-004,0.0000000000000000,-1.7398931298653634E-004,-9.3911917119740660E-004,0.0000000000000000;0.98232981403970387,-0.18199398426186009,0.0000000000000000,0.18199365648972676,0.98232773936297157,0.0000000000000000;-0.99097916111499973,-0.12232793028370748,0.0000000000000000,0.12543122578443938,-0.97641025767488920,0.0000000000000000
-9.5150866656711780E-004,7.9364691353124469E-005,0.0000000000000000,-7.9364548542487686E-005,-9.5180218330942327E-004,0.0000000000000000;0.99559132448461374,-8.3015640191176021E-002,0.0000000000000000,8.3015490671063272E-002,0.99558923064029714,0.0000000000000000;-0.97347581888135137,-0.21918908314664159,0.0000000000000000,0.22437394900032792,-0.95918201524720492,0.0000000000000000
-9.5467685485233422E-004,-1.6053702874858444E-005,0.0000000000000000,1.6053674065221619E-005,-9.5497513687627068E-004,0.0000000000000000;0.99890525428809029,1.6792166207071458E-002,0.0000000000000000,-1.6792135963037223E-002,0.99890315924508344,0.0000000000000000;-0.94617173799389975,-0.31384049588922702,0.0000000000000000,0.32129584329476479,-0.93224099940138938,0.0000000000000000
-9.4830326439209823E-004,-1.1131217108587451E-004,0.0000000000000000,1.1131197093712086E-004,-9.4860632882097431E-004,0.0000000000000000;0.99223849183123614,0.11643219191001952,0.0000000000000000,-0.11643198219723694,0.99223641352541225,0.0000000000000000;-0.90931394595237924,-0.40531974140314364,0.0000000000000000,0.41529914129822504,-0.89577613616532847,0.0000000000000000
-9.3245153009930771E-004,-2.0545892556827935E-004,0.0000000000000000,2.0545855603052511E-004,-9.3275939385793099E-004,0.0000000000000000;0.97565764891652818,0.21490887028896880,0.0000000000000000,-0.21490848315103137,0.97565560507587545,0.0000000000000000;-0.86323885433296577,-0.49268688932213173,0.0000000000000000,0.50549450029210374,-0.85004872518154007,0.0000000000000000
-9.0727998903450348E-004,-2.9755328643964776E-004,0.0000000000000000,2.9755275106138390E-004,-9.0759266870020278E-004,0.0000000000000000;0.94932839521346635,0.31123825844808145,0.0000000000000000,-0.31123769760291403,0.94932640320201900,0.0000000000000000;-0.80837123448124781,-0.57503183680494319,0.0000000000000000,0.59100474856433849,-0.79539436597970015,0.0000000000000000
-8.7304009836533026E-004,-3.8667508057927069E-004,0.0000000000000000,3.8667438442726844E-004,-8.7335761003747405E-004,0.0000000000000000;0.91351380295352191,0.40445786842523640,0.0000000000000000,-0.40445713918125309,0.91351187963464109,0.0000000000000000;-0.74522278306420331,-0.65148184718014635,0.0000000000000000,0.67096936795675188,-0.73222516657769965,0.0000000000000000
-8.3007392290270605E-004,-4.7193383566650009E-004,0.0000000000000000,4.7193298524037002E-004,-8.3039628209025129E-004,0.0000000000000000;0.86857171841303038,0.49363628402501952,0.0000000000000000,-0.49363539319167538,0.86856988003155033,0.0000000000000000;-0.67439019627653662,-0.72120931737584715,0.0000000000000000,0.74454986171640525,-0.66103208214448717,0.0000000000000000
-7.7881071731683387E-004,-5.5247767746110664E-004,0.0000000000000000,5.5247668060631262E-004,-7.7913793884259942E-004,0.0000000000000000;0.81495118644669751,0.57788246719561820,0.0000000000000000,-0.57788142299231382,0.81494944852856854,0.0000000000000000;-0.59655265747429076,-0.78343977798076592,0.0000000000000000,0.81093613783436425,-0.58238719419549101,0.0000000000000000
-7.1976263718191117E-004,-6.2750184142682896E-004,0.0000000000000000,6.2750070724937952E-004,-7.2009473510149542E-004,0.0000000000000000;0.75318796379603892,0.65635466096318851,0.0000000000000000,-0.65635347292991886,0.75318634106331506,0.0000000000000000;-0.51246863125408004,-0.83746010891585965,0.0000000000000000,0.86935401133386048,-0.49694570241081865,0.0000000000000000
-6.5351962170293152E-004,-6.9625671365249639E-004,0.0000000000000000,6.9625545243787580E-004,-6.5385660923563153E-004,0.0000000000000000;0.68389916600183764,0.72826879996828708,0.0000000000000000,-0.72826747888070109,0.68389767230021270,0.0000000000000000;-0.42297184837679991,-0.88262692898865347,0.0000000000000000,0.91907389270183226,-0.40544736304047924,0.0000000000000000
-5.8074349925432234E-004,-7.5805532072821676E-004,0.0000000000000000,7.5805394386628880E-004,-5.8108538872292381E-004,0.0000000000000000;0.60777710140658125,0.79290634456868181,0.0000000000000000,-0.79290490235936983,0.60777574964223557,0.0000000000000000;-0.32896636148874098,-0.91837508918116295,0.0000000000000000,0.95942068219969345,-0.30871707212978761,0.0000000000000000
-5.0216137462572529E-004,-8.1228019373984206E-004,0.0000000000000000,8.1227871365659881E-004,-5.0250817740186960E-004,0.0000000000000000;0.52558235385521213,0.84962146023242058,0.0000000000000000,-0.84961990991933023,0.52558115593748955,0.0000000000000000;-0.23142055250823593,-0.94422616776852619,0.0000000000000000,0.98978482986061267,-0.20766426144574895,0.0000000000000000
-4.1855836404727087E-004,-8.5838953779855491E-004,0.0000000000000000,8.5838796789471019E-004,-4.1891009049900790E-004,0.0000000000000000;0.43813618320949538,0.89784747048656943,0.0000000000000000,-0.89784582610858343,0.43813514999587849,0.0000000000000000;-0.13135998010610955,-0.95979683100183066,0.0000000000000000,1.0096344479836521,-0.10328075385093501,0.0000000000000000
-3.3076975058361584E-004,-8.9592264546128702E-004,0.0000000000000000,8.9592100005679457E-004,-3.3112641002191101E-004,0.0000000000000000;0.34631231960754205,0.93710251894550156,0.0000000000000000,-0.93710079550419356,0.34631146084759079,0.0000000000000000;-2.9858971207927444E-002,-0.96480688726156161,0.0000000000000000,1.0185282773277133,3.3632824432253752E-003,0.0000000000000000
