0.99904489016626030,9.5510983373969793E-004,0.0000000000000000,1.0000000000000000E-004,100
-9.5510983373969793E-004,0.0000000000000000,0.0000000000000000,0.0000000000000000,-9.5510983373969793E-004,0.0000000000000000;0.99904489016626030,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.99904489016626030,0.0000000000000000;0.93233628032428628,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.93233628032428628,0.0000000000000000
-9.5506207863809897E-004,-9.5509415307582469E-006,0.0000000000000000,9.5509415308023994E-006,-9.5506255573676651E-004,0.0000000000000000;0.99899493833796971,9.9902824140253588E-003,0.0000000000000000,-9.9902823891435139E-003,0.99899493881505208,0.0000000000000000;0.93228966390835044,9.3231994779025378E-003,0.0000000000000000,-9.3232027548860504E-003,0.93228805744453180,0.0000000000000000
-9.5491881807696687E-004,-1.9100932746269440E-005,0.0000000000000000,1.9100932746347469E-005,-9.5491977227397278E-004,0.0000000000000000;0.99884508784820702,1.9979565812904072E-002,0.0000000000000000,-1.9979565763132066E-002,0.99884508880227740,0.0000000000000000;0.93214981942878528,1.8645450581740108E-002,0.0000000000000000,-1.8645457162432665E-002,0.93214660721239539,0.0000000000000000
-9.5468006633453028E-004,-2.8649018655368157E-005,0.0000000000000000,2.8649018655454463E-005,-9.5468149762945433E-004,0.0000000000000000;0.99859535368184849,2.9966851276618398E-002,0.0000000000000000,-2.9966851201934378E-002,0.99859535511271758,0.0000000000000000;0.93191676102992793,2.7965821104497083E-002,0.0000000000000000,-2.7965831081639598E-002,0.93191194448459003,0.0000000000000000
-9.5434584723805488E-004,-3.8194244457417112E-005,0.0000000000000000,3.8194244457465440E-005,-9.5434775563038707E-004,0.0000000000000000;0.99824576081205529,3.9951140084941439E-002,0.0000000000000000,-3.9951139985304356E-002,0.99824576271944010,0.0000000000000000;0.93159051217641464,3.7283379034313446E-002,0.0000000000000000,-3.7283392609458392E-002,0.93158409343487958,0.0000000000000000
-9.5391619416146291E-004,-4.7735655637786517E-005,0.0000000000000000,4.7735655637724277E-005,-9.5391857965060475E-004,0.0000000000000000;0.99779634419777619,4.9931433817308440E-002,0.0000000000000000,-4.9931433692652342E-002,0.99779634658129845,0.0000000000000000;0.93117110565033501,4.6597192647634088E-002,0.0000000000000000,-4.6597210173857817E-002,0.93116308754963462,0.0000000000000000
-9.5339115002199585E-004,-5.7272298063304632E-005,0.0000000000000000,5.7272298063027713E-005,-9.5339401260725995E-004,0.0000000000000000;0.99724714878025256,5.9906734452658039E-002,0.0000000000000000,-5.9906734302886296E-002,0.99724715163944166,0.0000000000000000;0.93065858354745468,5.5906330602308443E-002,0.0000000000000000,-5.5906352626806023E-002,0.93064896962245347,0.0000000000000000
-9.5277076727592154E-004,-6.6803218077670387E-005,0.0000000000000000,6.6803218077037552E-005,-9.5277410695653161E-004,0.0000000000000000;0.99659822947852061,6.9876044469233456E-002,0.0000000000000000,-6.9876044294213263E-002,0.99659823281281479,0.0000000000000000;0.93005299727251500,6.5209862030632282E-002,0.0000000000000000,-6.5209889337159682E-002,0.93004179174785850,0.0000000000000000
-9.5205510791328968E-004,-7.6327462596818168E-005,0.0000000000000000,7.6327462595646010E-005,-9.5205892468838466E-004,0.0000000000000000;0.99584965118392543,7.9838366944333758E-002,0.0000000000000000,-7.9838366743890540E-002,0.99584965499267142,0.0000000000000000;0.92935440753359566,7.4506856632321511E-002,0.0000000000000000,-7.4506890283452309E-002,0.92934161531407378,0.0000000000000000
-9.5124424345173410E-004,-8.5844079204225467E-005,0.0000000000000000,8.5844079202282712E-005,-9.5124853732036628E-004,0.0000000000000000;0.99500148875362660,8.9792705654005739E-002,0.0000000000000000,-8.9792705427917216E-002,0.99500149303608199,0.0000000000000000;0.92856288433555745,8.3796384767409290E-002,0.0000000000000000,-8.3796426146570929E-002,0.92854851099486846,0.0000000000000000
-9.5033825492931801E-004,-9.5352116246153848E-005,0.0000000000000000,9.5352116243156219E-005,-9.5034302589045740E-004,0.0000000000000000;0.99405382700311584,9.9738065172665008E-002,0.0000000000000000,-9.9738064920656275E-002,0.99405383175845208,0.0000000000000000;0.92767850697255561,9.3077517549056618E-002,0.0000000000000000,-9.3077568402313154E-002,0.92766255874048320,0.0000000000000000
