0.99904489016626030,9.5510983373969793E-004,0.0000000000000000,1.0000000000000000E-004,1000
-9.5510983373969793E-004,0.0000000000000000,0.0000000000000000,0.0000000000000000,-9.5510983373969793E-004,0.0000000000000000;0.99904489016626030,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.99904489016626030,0.0000000000000000;-1.0003979623849657,0.0000000000000000,0.0000000000000000,0.0000000000000000,-1.0003979623849657,0.0000000000000000
-9.5033825492931801E-004,-9.5352116246153848E-005,0.0000000000000000,9.5352116243156219E-005,-9.5034302589045740E-004,0.0000000000000000;0.99405382700311584,9.9738065172665008E-002,0.0000000000000000,-9.9738064920656275E-002,0.99405383175845208,0.0000000000000000;-0.99540013951152417,-9.9873146549383326E-002,0.0000000000000000,9.9873146299311516E-002,-0.99540013534425198,0.0000000000000000
-9.3607116276346147E-004,-1.8975198236148748E-004,0.0000000000000000,1.8975198231694837E-004,-9.3608070457607722E-004,0.0000000000000000;0.97913050653715583,0.19847958103772059,0.0000000000000000,-0.19847958049585562,0.97913051595791500,0.0000000000000000;-0.98045660751210606,-0.19874839321851687,0.0000000000000000,0.19874839274440631,-0.98045659926375484,0.0000000000000000
-9.1245106164973620E-004,-2.8225638607572894E-004,0.0000000000000000,2.8225638586565669E-004,-9.1246537413675294E-004,0.0000000000000000;0.95442403761512506,0.29523795499517930,0.0000000000000000,-0.29523795403868169,0.95442405154050891,0.0000000000000000;-0.95571667725415688,-0.29563781123772553,0.0000000000000000,0.29563781063843958,-0.95571666508179032,0.0000000000000000
-8.7971390818189661E-004,-3.7194105394846715E-004,0.0000000000000000,3.7194105331868896E-004,-8.7973299113332693E-004,0.0000000000000000;0.92018127908226122,0.38904640933938600,0.0000000000000000,-0.38904640770971277,0.92018129731644238,0.0000000000000000;-0.92142754196744281,-0.38957331358546854,0.0000000000000000,0.38957331307803306,-0.92142752606790568,0.0000000000000000
-8.3818675354384298E-004,-4.5790988640928511E-004,0.0000000000000000,4.5790988494130285E-004,-8.3821060676520691E-004,0.0000000000000000;0.87674437325480692,0.47896764098796424,0.0000000000000000,-0.47896763825702471,0.87674439561735340,0.0000000000000000;-0.87793180736653531,-0.47961632778888857,0.0000000000000000,0.47961632774400825,-0.87793178793131443,0.0000000000000000
-7.8828447572488981E-004,-5.3930391129549369E-004,0.0000000000000000,5.3930390838629000E-004,-7.8831309909677355E-004,0.0000000000000000;0.82454732734978187,0.56410318671175030,0.0000000000000000,-0.56410318226068989,0.82454735373772059,0.0000000000000000;-0.82566406844490869,-0.56486717382310891,0.0000000000000000,0.56486717478750015,-0.82566404560358775,0.0000000000000000
-7.3050563419648396E-004,-6.1530986642621829E-004,0.0000000000000000,6.1530986128468320E-004,-7.3053902774168449E-004,0.0000000000000000;0.76411167702881733,0.64360240029093574,0.0000000000000000,-0.64360239330628866,0.76411170748664314,0.0000000000000000;-0.76514656714457152,-0.64447405340884867,0.0000000000000000,0.64447405611163588,-0.76514654090025425,0.0000000000000000
-6.6542748846879862E-004,-6.8516832545805449E-004,0.0000000000000000,6.8516831711988894E-004,-6.6546565242297747E-004,0.0000000000000000;0.69604127538414984,0.71667095190008467,0.0000000000000000,-0.71667094138922460,0.69604131017752835,0.0000000000000000;-0.69698397428870906,-0.71764156089079822,0.0000000000000000,0.71764156623202779,-0.69698394444932965,0.0000000000000000
-5.9370023029996395E-004,-7.4818128583080585E-004,0.0000000000000000,7.4818127319280952E-004,-5.9374316518135458E-004,0.0000000000000000;0.62101625943335392,0.78257876479833777,0.0000000000000000,-0.78257874962519625,0.62101629912185508,0.0000000000000000;-0.62185734791470593,-0.78363863065943851,0.0000000000000000,0.78363863967968739,-0.62185731402458144,0.0000000000000000
