0.99904489016626030,9.5510983373969793E-004,0.0000000000000000,1.0000000000000000E-004,1000
-9.5510983373969793E-004,0.0000000000000000,0.0000000000000000,0.0000000000000000,-9.5510983373969793E-004,0.0000000000000000;0.99904489016626030,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.99904489016626030,0.0000000000000000;1.0688600351473276,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.3888600351473277,0.0000000000000000
-9.5033825492931801E-004,-9.5352116246153848E-005,0.0000000000000000,9.5352116243156219E-005,-9.5034302589045740E-004,0.0000000000000000;0.99405382700311584,9.9738065172665008E-002,0.0000000000000000,-9.9738064920656275E-002,0.99405383175845208,0.0000000000000000;1.0635922128780020,0.13853606367885399,0.0000000000000000,-0.10399428985568801,1.3787464130232534,0.0000000000000000
-9.3607116276346147E-004,-1.8975198236148748E-004,0.0000000000000000,1.8975198231694837E-004,-9.3608070457607722E-004,0.0000000000000000;0.97913050653715583,0.19847958103772059,0.0000000000000000,-0.19847958049585562,0.97913051595791500,0.0000000000000000;1.0484305898098796,0.27529961548950743,0.0000000000000000,-0.19739242462210646,1.3549413183591272,0.0000000000000000
-9.1245106164973620E-004,-2.8225638607572894E-004,0.0000000000000000,2.8225638586565669E-004,-9.1246537413675294E-004,0.0000000000000000;0.95442403761512506,0.29523795499517930,0.0000000000000000,-0.29523795403868169,0.95442405154050891,0.0000000000000000;1.0244455266617807,0.40926629479847854,0.0000000000000000,-0.28078535765914575,1.3232669939032020,0.0000000000000000
-8.7971390818189661E-004,-3.7194105394846715E-004,0.0000000000000000,3.7194105331868896E-004,-8.7973299113332693E-004,0.0000000000000000;0.92018127908226122,0.38904640933938600,0.0000000000000000,-0.38904640770971277,0.92018129731644238,0.0000000000000000;0.99256853223168862,0.53974928021863988,0.0000000000000000,-0.35529342333392083,1.2854822576948735,0.0000000000000000
-8.3818675354384298E-004,-4.5790988640928511E-004,0.0000000000000000,4.5790988494130285E-004,-8.3821060676520691E-004,0.0000000000000000;0.87674437325480692,0.47896764098796424,0.0000000000000000,-0.47896763825702471,0.87674439561735340,0.0000000000000000;0.95368005750495466,0.66620497255280708,0.0000000000000000,-0.42100651924801669,1.2429718126908955,0.0000000000000000
-7.8828447572488981E-004,-5.3930391129549369E-004,0.0000000000000000,5.3930390838629000E-004,-7.8831309909677355E-004,0.0000000000000000;0.82454732734978187,0.56410318671175030,0.0000000000000000,-0.56410318226068989,0.82454735373772059,0.0000000000000000;0.90865945222791977,0.78823836755579402,0.0000000000000000,-0.47796363918867169,1.1973014643524307,0.0000000000000000
-7.3050563419648396E-004,-6.1530986642621829E-004,0.0000000000000000,6.1530986128468320E-004,-7.3053902774168449E-004,0.0000000000000000;0.76411167702881733,0.64360240029093574,0.0000000000000000,-0.64360239330628866,0.76411170748664314,0.0000000000000000;0.85836865046397171,0.90561115421995908,0.0000000000000000,-0.52649082017156523,1.1500000916843405,0.0000000000000000
-6.6542748846879862E-004,-6.8516832545805449E-004,0.0000000000000000,6.8516831711988894E-004,-6.6546565242297747E-004,0.0000000000000000;0.69604127538414984,0.71667095190008467,0.0000000000000000,-0.71667094138922460,0.69604131017752835,0.0000000000000000;0.80362222243591530,1.0182280795488401,0.0000000000000000,-0.56719593320956885,1.1023795776890293,0.0000000000000000
-5.9370023029996395E-004,-7.4818128583080585E-004,0.0000000000000000,7.4818127319280952E-004,-5.9374316518135458E-004,0.0000000000000000;0.62101625943335392,0.78257876479833777,0.0000000000000000,-0.78257874962519625,0.62101629912185508,0.0000000000000000;0.74516402704805118,1.1261108238206452,0.0000000000000000,-0.60086649276858206,1.0554618957404329,0.0000000000000000
-5.1604048718772847E-004,-8.0371914298642873E-004,0.0000000000000000,8.0371912486010407E-004,-5.1608819386129935E-004,0.0000000000000000;0.53978625440755235,0.84066731002332296,0.0000000000000000,-0.84066728896428333,0.53978629991156801,0.0000000000000000;0.68365468066153845,1.2293685840447712,0.0000000000000000,-0.62836402929423296,1.0099795516851180,0.0000000000000000
-4.3322416205467037E-004,-8.5122698117641850E-004,0.0000000000000000,8.5122695635978039E-004,-4.3327664178614118E-004,0.0000000000000000;0.45316288373372610,0.89035618620195245,0.0000000000000000,-0.89035615802078161,0.45316293639082528,0.0000000000000000;0.61966839642939009,1.3281708393114242,0.0000000000000000,-0.65054434393327676,0.96641370409646943,0.0000000000000000
-3.4607868067069645E-004,-8.9023011800136442E-004,0.0000000000000000,8.9023008536687307E-004,-3.4613593516611172E-004,0.0000000000000000;0.36201165954918457,0.93114891873413441,0.0000000000000000,-0.93114888227374881,0.36201172115535918,0.0000000000000000;0.55369629513056462,1.4227247442696764,0.0000000000000000,-0.66820736142774051,0.92504549240795630,0.0000000000000000
-2.5547472427441437E-004,-9.2033884728287758E-004,0.0000000000000000,9.2033880587846957E-004,-2.5553675570141865E-004,0.0000000000000000;0.26724333477591811,0.96263792040526830,0.0000000000000000,-0.96263787469318818,0.26724340760771770,0.0000000000000000;0.48615346283819122,1.5132577006954480,0.0000000000000000,-0.68207113873828429,0.88600667963616053,0.0000000000000000
-1.6231752999883555E-004,-9.4125233287822299E-004,0.0000000000000000,9.4125228203757597E-004,-1.6238434098646360E-004,0.0000000000000000;0.16980480316258084,0.98450856386224062,0.0000000000000000,-0.98450850822570579,0.16980488997679072,0.0000000000000000;0.41738770819326154,1.6000046694334280,0.0000000000000000,-0.69276267110767609,0.84932320540936146,0.0000000000000000
-6.7537846025307171E-005,-9.5276161453154544E-004,0.0000000000000000,9.5276155398906241E-004,-6.7609439639909705E-005,0.0000000000000000;7.0669638218563965E-002,0.99654232526168773,0.0000000000000000,-0.99654225944769115,7.0669742226946552E-002,0.0000000000000000;0.34768867353218924,1.6831993915626677,0.0000000000000000,-0.70081907629735940,0.81494974621569793,0.0000000000000000
2.7917368160501824E-005,-9.5475169572800331E-004,0.0000000000000000,9.5475162573349041E-004,2.7840988464609884E-005,0.0000000000000000;-2.9171634427273215E-002,0.99861896767997171,0.0000000000000000,-0.99861889197497256,-2.9171509609652247E-002,0.0000000000000000;0.27729651229924218,1.7630686274976273,0.0000000000000000,-0.70669444160331074,0.78279569159766649,0.0000000000000000
1.2309440348981862E-004,-9.4720269268957721E-004,0.0000000000000000,9.4720261411726828E-004,1.2301323394535416E-004,0.0000000000000000;-0.12872143404701225,0.99071774246891109,0.0000000000000000,-0.99071765781259891,-0.12872128448025716,0.0000000000000000;0.20640973427476211,1.8398286193958000,0.0000000000000000,-0.71076921515596581,0.75274389262276087,0.0000000000000000
2.1704233047000306E-004,-9.3019003303222985E-004,0.0000000000000000,9.3018994747873587E-004,2.1695636709661653E-004,0.0000000000000000;-0.22698509232464703,0.97291759655373267,0.0000000000000000,-0.97291750464124116,-0.22698491384853259,0.0000000000000000;0.13519206746791171,1.9136831324104333,0.0000000000000000,-0.71336024630211137,0.72466374560883573,0.0000000000000000
3.0882250056880970E-004,-9.0388370209973595E-004,0.0000000000000000,9.0388361196565249E-004,3.0873173929604216E-004,0.0000000000000000;-0.32298079176472005,0.94539638360228562,0.0000000000000000,-0.94539628696930444,-0.32298058012728326,0.0000000000000000;6.3778330037753683E-002,1.9848225815064962,0.0000000000000000,-0.71473042185368241,0.69842003743231384,0.0000000000000000
3.9751792488824369E-004,-8.6854654450499252E-004,0.0000000000000000,8.6854645305523719E-004,3.9742236169860957E-004,0.0000000000000000;-0.41574937569655906,0.90842908694767710,0.0000000000000000,-0.90842898903330238,-0.41574912670370956,0.0000000000000000;-7.7206181376937846E-003,2.0534238807564518,0.0000000000000000,-0.71509738331487960,0.67387872175615504,0.0000000000000000
4.8224243641873857E-004,-8.2453163784977342E-004,0.0000000000000000,8.2453154924834156E-004,4.8214206750701210E-004,0.0000000000000000;-0.50436393185508699,0.86238507202085968,0.0000000000000000,-0.86238497720368834,-0.50436364153714663,0.0000000000000000;-7.9213740744851796E-002,2.1196507554199191,0.0000000000000000,-0.71464113320671951,0.65091052800119953,0.0000000000000000
5.6214954432688583E-004,-7.7227876486457147E-004,0.0000000000000000,7.7227868418009674E-004,5.6204436627078263E-004,0.0000000000000000;-0.58793905378167166,0.80772439574667498,0.0000000000000000,-0.80772430935041473,-0.58793871857181268,0.0000000000000000;-0.15062639446238330,2.1836543352808606,0.0000000000000000,-0.71351051955923772,0.62939307210049689,0.0000000000000000
6.3644089180716864E-004,-7.1231001921851129E-004,0.0000000000000000,7.1230995239810835E-004,6.3633090174392741E-004,0.0000000000000000;-0.66563968750769853,0.74499320977953787,0.0000000000000000,-0.74499313804538059,-0.66563930442651509,0.0000000000000000;-0.22189749390955010,2.2455739049397163,0.0000000000000000,-0.71182867986070009,0.60921195239458081,0.0000000000000000
7.0437423298938659E-004,-6.4522458890557688E-004,0.0000000000000000,6.4522454271532181E-004,7.0425942879218789E-004,0.0000000000000000;-0.73668947512746730,0.67481830350897909,0.0000000000000000,-0.67481825353315172,-0.73668904196736240,0.0000000000000000;-0.29297717392186878,2.3055377277046971,0.0000000000000000,-0.70969756525093086,0.59026117316746285,0.0000000000000000
7.6527084919905219E-004,-5.7169276933073080E-004,0.0000000000000000,5.7169275126250831E-004,7.6515122964697455E-004,0.0000000000000000;-0.80037851189406173,0.59790084136059074,0.0000000000000000,-0.59790082099670261,-0.80037802739685115,0.0000000000000000;-0.36382486370926159,2.3636638885250001,0.0000000000000000,-0.70720167559944036,0.57244313480461939,0.0000000000000000
8.1852233047001140E-004,-4.9244926591619342E-004,0.0000000000000000,4.9244928406171192E-004,8.1839789540507138E-004,0.0000000000000000;-0.85607043933199489,0.51500935696816308,0.0000000000000000,-0.51500937469525987,-0.85606990335297739,0.0000000000000000;-0.43440770032209330,2.4200611213735299,0.0000000000000000,-0.70441113048775428,0.55566835508286816,0.0000000000000000
8.6359665455095728E-004,-4.0828585314698577E-004,0.0000000000000000,4.0828591604110352E-004,8.6346740501602834E-004,0.0000000000000000;-0.90320880349483645,0.42697207421797206,0.0000000000000000,-0.42697213897647451,-0.90320821714685129,0.0000000000000000;-0.50469922075071605,2.4748296001453607,0.0000000000000000,-0.70138418837182293,0.53985503333487717,0.0000000000000000
9.0004350266686061E-004,-3.2004346340503488E-004,0.0000000000000000,3.2004357984164085E-004,8.9990944101861166E-004,0.0000000000000000;-0.94132261483873292,0.33466863189173146,0.0000000000000000,-0.33466875289072046,-0.94132198061006045,0.0000000000000000;-0.57467828246087849,2.5280616813538050,0.0000000000000000,-0.69816931103874669,0.52492853227145320,0.0000000000000000
9.2749875892261205E-004,-2.2860378463840893E-004,0.0000000000000000,2.2860396346326741E-004,9.2735988891425600E-004,0.0000000000000000;-0.97003105416003221,0.23902129459371757,0.0000000000000000,-0.23902148109413196,-0.97003037600071584,0.0000000000000000;-0.64432817111739427,2.5798425930225930,0.0000000000000000,-0.69480685538653952,0.51082082660311745,0.0000000000000000
9.4568814839313077E-004,-1.3488045081973154E-004,0.0000000000000000,1.3488070070563813E-004,9.4554447522263250E-004,0.0000000000000000;-0.98904727757768429,0.14098573778031451,0.0000000000000000,-0.14098599885967342,-0.98904656094970822,0.0000000000000000;-0.71363586174747540,2.6302510681502413,0.0000000000000000,-0.69133046074581361,0.49746994996793387,0.0000000000000000
9.5442997755023902E-004,-3.9809913216335490E-005,0.0000000000000000,3.9810242426726256E-005,9.5428150787062052E-004,0.0000000000000000;-0.99818128254325966,4.1541498965517676E-002,0.0000000000000000,-4.1541843270594014E-002,-0.99818053443105248,0.0000000000000000;-0.78259140579850506,2.6793599236331862,0.0000000000000000,-0.68776818789790317,0.48481945965295131,0.0000000000000000
9.5363694964591453E-004,5.5657916316176520E-005,0.0000000000000000,-5.5657500168403459E-005,9.5348369153546103E-004,0.0000000000000000;-0.99734180624340951,-5.8317809488810358E-002,0.0000000000000000,5.8317373994297976E-002,-0.99734103512241956,0.0000000000000000;-0.85118742163353778,2.7272365870507738,0.0000000000000000,-0.68414345570320234,0.47281793048761367,0.0000000000000000
9.4331703691429632E-004,1.5056915652765708E-004,0.0000000000000000,-1.5056864671899204E-004,9.4315899980571851E-004,0.0000000000000000;-0.98653723742772204,-0.15759442820714267,0.0000000000000000,0.15759389449237390,-0.98653645319006811,0.0000000000000000;-0.91941867015911982,2.7739435745641936,0.0000000000000000,-0.68047581272133928,0.46141848388560502,0.0000000000000000
9.2357340087880391E-004,2.4397548762154395E-004,0.0000000000000000,-2.4397487854713773E-004,9.2341059544777426E-004,0.0000000000000000;-0.96587553255246250,-0.25529642006330927,0.0000000000000000,0.25529578227016053,-0.96587474639006143,0.0000000000000000;-0.98728170065537302,2.8195389235897355,0.0000000000000000,-0.67678157418270146,0.45057835447316552,0.0000000000000000
