-1.6798497505144599E-002,-9.2901075317328774E-002,0.0000000000000000;-0.31675645951803932,-0.31356263068089907,0.0000000000000000;0.21344196816088742,-0.77814781835421976,0.0000000000000000;-0.83364494075131090,0.48401656052200537,0.0000000000000000;0.67533172911794948,-1.4373087223398711,0.0000000000000000;4.7894621044821104,1.8865376319627611,0.0000000000000000;-8.5538560484888784,-4.3911303945089344,0.0000000000000000;10.328896668802843,-16.525277571169759,0.0000000000000000;-7.3537940858382465,29.301520821619384,0.0000000000000000
-1.6865517602833030E-002,-9.2935980290267783E-002,0.0000000000000000;-0.24930873476050802,0.19978828517788749,0.0000000000000000;-0.18524819195801617,-0.79598818596197185,0.0000000000000000;-0.59106343890340174,0.72581437988085917,0.0000000000000000;0.41625376306801576,-1.5431536134644619,0.0000000000000000;4.8448837874399784,1.7459066394600486,0.0000000000000000;-8.6036945053873861,-4.2914874448890910,0.0000000000000000;10.262837613852362,-16.566918913294483,0.0000000000000000;-7.2931317283366406,29.316991069588205,0.0000000000000000
-1.6929342336957812E-002,-9.2969739065828408E-002,0.0000000000000000;0.25951165208084276,0.17444471479085405,0.0000000000000000;-0.53244219798751047,-0.59893423136183166,0.0000000000000000;-0.28109314501935351,0.87152754903418395,0.0000000000000000;0.14240868907948817,-1.5995588840033625,0.0000000000000000;4.8962021554028450,1.6037236477125165,0.0000000000000000;-8.6523669581987850,-4.1912743975912159,0.0000000000000000;10.196611998600694,-16.608293226242115,0.0000000000000000;-7.2324383067499358,29.332335815176208,0.0000000000000000
-1.6989935977116712E-002,-9.3002272376917647E-002,0.0000000000000000;0.28945153022362807,-0.32653312769879861,0.0000000000000000;-0.72162787338830603,-0.24690439902146954,0.0000000000000000;5.9882934990630243E-002,0.90404862047753209,0.0000000000000000;-0.13685474156215954,-1.6047517212885449,0.0000000000000000;4.9433737679127203,1.4601086041477362,0.0000000000000000;-8.6998669093822034,-4.0905049172080661,0.0000000000000000;10.130220900012132,-16.649399844617840,0.0000000000000000;-7.1717140821149776,29.347554998610825,0.0000000000000000
-1.7047279066547707E-002,-9.3033565146011785E-002,0.0000000000000000;-0.21168482268283473,-0.41312829452691546,0.0000000000000000;-0.69396933211337219,0.15238342713199463,0.0000000000000000;0.39184133588826719,0.81955399263491624,0.0000000000000000;-0.41205814300106514,-1.5587079145247504,0.0000000000000000;4.9863586968325322,1.3151826734957239,0.0000000000000000;-8.7461880229228743,-3.9891927420264781,0.0000000000000000;10.063665397624300,-16.690238107214064,0.0000000000000000;-7.1109593155663049,29.362648560644246,0.0000000000000000
-1.7101358445650292E-002,-9.3063490603944365E-002,0.0000000000000000;-0.34197468053581598,8.7801289796149928E-002,0.0000000000000000;-0.45704945866400343,0.47570175625580813,0.0000000000000000;0.67581555215428335,0.62795431516722033,0.0000000000000000;-0.67391512861263714,-1.4631325019872921,0.0000000000000000;5.0251205606050711,1.1690681345875140,0.0000000000000000;-8.7913241251669234,-3.8873516821310750,0.0000000000000000;9.9969465735267722,-16.730807357018914,0.0000000000000000;-7.0501742683344162,29.377616442553901,0.0000000000000000
-1.7151918370941370E-002,-9.3091827865745130E-002,0.0000000000000000;0.14279264858782365,0.25395895958587328,0.0000000000000000;-8.3626184536957623E-002,0.62244989029598874,0.0000000000000000;0.87847064029726951,0.35173262111428066,0.0000000000000000;-0.91363922290474742,-1.3213832200979214,0.0000000000000000;5.0596265554559219,1.0218882760711083,0.0000000000000000;-8.8352692055947770,-3.7849956174674286,0.0000000000000000;9.9300655123408443,-16.771106941225444,0.0000000000000000;-6.9893592017441257,29.392458586143260,0.0000000000000000
-1.7198435120015235E-002,-9.3118616945091201E-002,0.0000000000000000;0.35374080672837110,-0.20221500576802548,0.0000000000000000;0.31046059400420345,0.54672402104170137,0.0000000000000000;0.97601758498623459,2.3305386737153665E-002,0.0000000000000000;-1.1232286911725353,-1.1383417712244823,0.0000000000000000;5.0898474835676142,0.87376729126417763,0.0000000000000000;-8.8780174175824111,-3.6821384958726004,0.0000000000000000;9.8630233011997035,-16.811136211240491,0.0000000000000000;-6.9285143772130828,29.407174933742848,0.0000000000000000
-1.7240486183475057E-002,-9.3144273395174726E-002,0.0000000000000000;-7.7916700866136543E-002,-0.46571436393634758,0.0000000000000000;0.60281659391317477,0.27222469304155428,0.0000000000000000;0.95700657878530238,-0.31878418454889174,0.0000000000000000;-1.2957204588668307,-0.92023916468105149,0.0000000000000000;5.1157577782520285,0.72483017222543211,0.0000000000000000;-8.9195630791784826,-3.5787943311068942,0.0000000000000000;9.7958210297278576,-16.850894522692382,0.0000000000000000;-6.8676400562504396,29.421765428210914,0.0000000000000000
-1.7277959894761316E-002,-9.3169322796705242E-002,0.0000000000000000;-0.38580710947357405,-5.1267394916770431E-002,0.0000000000000000;0.70325639801912332,-0.11546998180502410,0.0000000000000000;0.82366987756815435,-0.63439264505254656,0.0000000000000000;-1.4254068376127453,-0.67444212856826169,0.0000000000000000;5.1373355261277691,0.57520260327852912,0.0000000000000000;-8.9599006738650591,-3.4749772009082176,0.0000000000000000;9.7284597900189009,-16.890381235438827,0.0000000000000000;-6.8067365004552958,29.436230012933954,0.0000000000000000
-1.7310909650730209E-002,-9.3194161672449927E-002,0.0000000000000000;4.0459872225724787E-003,0.28538731148174906,0.0000000000000000;0.58166214489683321,-0.49639714139667773,0.0000000000000000;0.59165659819740257,-0.88648898603785131,0.0000000000000000;-1.5080102562433002,-0.40920803242114223,0.0000000000000000;5.1545624860626633,0.42501085410623179,0.0000000000000000;-8.9990248512678033,-3.3707012450456300,0.0000000000000000;9.6609406766130910,-16.929595713576902,0.0000000000000000;-6.7458039715149916,29.450568631827387,0.0000000000000000
-1.7339378227611942E-002,-9.3219175680320315E-002,0.0000000000000000;0.36845706708141956,-6.3263334125379211E-002,0.0000000000000000;0.27629184162477455,-0.75371562129010594,0.0000000000000000;0.28819252851686944,-1.0454986807578148,0.0000000000000000;-1.5408124832275476,-0.13341594422699077,0.0000000000000000;5.1674241044306255,0.27438167245725870,0.0000000000000000;-9.0369304278062152,-3.2659806633561779,0.0000000000000000;9.5932647864764728,-16.968537325455806,0.0000000000000000;-6.6848427312034504,29.464781229336847,0.0000000000000000
-1.7363580236557201E-002,-9.3244832300345568E-002,0.0000000000000000;6.4708059503347695E-002,-0.46480388823165819,0.0000000000000000;-0.11890428423243854,-0.80907508282766816,0.0000000000000000;-5.1116839863494773E-002,-1.0927701441032853,0.0000000000000000;-1.5227359669069367,0.14371855095245920,0.0000000000000000;5.1759095266297797,0.12344217600387720,0.0000000000000000;-9.0736123872984376,-3.1608297137427876,0.0000000000000000;9.5254332189827799,-17.007205443689600,0.0000000000000000;-6.6238530413799364,29.478867750439711,0.0000000000000000
-1.7384008793995438E-002,-9.3271431940475644E-002,0.0000000000000000;-0.37386569102578748,-0.19665412276743929,0.0000000000000000;-0.48305194198211254,-0.64568801522459685,0.0000000000000000;-0.38646283956682076,-1.0227607840431492,0.0000000000000000;-1.4543759090689072,0.41293715976270667,0.0000000000000000;5.1800116058179952,-2.7680256507570802E-002,0.0000000000000000;-9.1090658815635166,-3.0552627101435479,0.0000000000000000;9.4574470758952796,-17.045599445166619,0.0000000000000000;-6.5628351639881037,29.492828140646353,0.0000000000000000
-1.7401191468391180E-002,-9.3298873864757409E-002,0.0000000000000000;-0.13758319758059576,0.26316051015989589,0.0000000000000000;-0.70456422935210661,-0.31320319339148517,0.0000000000000000;-0.67849972936903391,-0.84368657009874415,0.0000000000000000;-1.3379825307297790,0.66523376425240244,0.0000000000000000;5.1797269090327944,-0.17885809425060564,0.0000000000000000;-9.1432862310482896,-2.9492940204905040,0.0000000000000000;9.3893074613458616,-17.083718711055830,0.0000000000000000;-6.5017893610551365,29.506662346001097,0.0000000000000000
-1.7415335425921382E-002,-9.3326821890181433E-002,0.0000000000000000;0.33172563314860232,7.1677648685271142E-002,0.0000000000000000;-0.71480290945991831,8.6786971899057999E-002,0.0000000000000000;-0.89295887029629717,-0.57655917317361438,0.0000000000000000;-1.1773938339917063,0.89214283833084618,0.0000000000000000;5.1750557204643179,-0.32996376316791814,0.0000000000000000;-9.1762689254807626,-2.8429380647006162,0.0000000000000000;9.3210154818107807,-17.121562626814004,0.0000000000000000;-6.4407158946906309,29.520370313082534,0.0000000000000000
-1.7426393276141556E-002,-9.3355050828319547E-002,0.0000000000000000;0.19595765484831570,-0.41177390059273489,0.0000000000000000;-0.50964434572603423,0.43104138708960010,0.0000000000000000;-1.0046704203478296,-0.25272438636403299,0.0000000000000000;-0.97791999028333532,1.0860138208203958,0.0000000000000000;5.1660020413959478,-0.48086975461198522,0.0000000000000000;-9.2080096244777856,-2.7362093127016474,0.0000000000000000;9.2525722460864674,-17.159130582196990,0.0000000000000000;-6.3796150270851388,29.533951989004056,0.0000000000000000
-1.7434295921047518E-002,-9.3383442396913693E-002,0.0000000000000000;-0.30808835696826437,-0.32648222099873486,0.0000000000000000;-0.15185593816519019,0.61258342415423506,0.0000000000000000;-1.0005195659818977,8.9813259700590939E-002,0.0000000000000000;-0.74618146512315420,1.2402638975285294,0.0000000000000000;5.1525735867172280,-0.63144873385177569,0.0000000000000000;-9.2385041580709437,-2.6291222824527631,0.0000000000000000;9.1839788652672922,-17.196421971273828,0.0000000000000000;-6.3184870205086137,29.547407321414660,0.0000000000000000
-1.7438936039526454E-002,-9.3411831375736359E-002,0.0000000000000000;-0.26164613659272151,0.18924361163794787,0.0000000000000000;0.24770433702887298,0.57464812174534396,0.0000000000000000;-0.88098899281668075,0.41085007097369147,0.0000000000000000;-0.48990414017504019,1.3496015080027675,0.0000000000000000;5.1347817779068983,-0.78157364838137267,0.0000000000000000;-9.2677485271696547,-2.5216915379242910,0.0000000000000000;9.1152364527254601,-17.233436192441431,0.0000000000000000;-6.2573321373091408,29.560736258500409,0.0000000000000000
-1.7439972451657269E-002,-9.3440086393958233E-002,0.0000000000000000;0.24816643108986486,0.18441700892798515,0.0000000000000000;0.56490837357065493,0.32909364367608968,0.0000000000000000;-0.66010465918151495,0.67270324363920608,0.0000000000000000;-0.21767565566316976,1.4102128885631531,0.0000000000000000;5.1126417326405722,-0.93111783612972399,0.0000000000000000;-9.2957389040216558,-2.4139316870494527,0.0000000000000000;9.0463461240910910,-17.270172648437583,0.0000000000000000;-6.1961506399119743,29.573938748985590,0.0000000000000000
-1.7436947959429624E-002,-9.3468413086766206E-002,0.0000000000000000;0.29802146801958684,-0.31499878403417697,0.0000000000000000;0.70172415162185076,-4.7453471043597054E-002,0.0000000000000000;-0.36379010305578757,0.84463594208999859,0.0000000000000000;6.1331241142154221E-002,1.4199047119117811,0.0000000000000000;5.0861722512996907,-1.0799551334850932,0.0000000000000000;-9.3224716326728121,-2.3058573796761106,0.0000000000000000;8.9773089972314111,-17.306630746353317,0.0000000000000000;-6.1349427908186094,29.587014742133650,0.0000000000000000
-1.7429652968362335E-002,-9.3497296658181947E-002,0.0000000000000000;-0.19885751529675730,-0.42158335956184861,0.0000000000000000;0.61672194097793809,-0.43829931472603084,0.0000000000000000;-2.6822530215885453E-002,0.90646643864839893,0.0000000000000000;0.33766081190995717,1.3781963510601936,0.0000000000000000;5.0553958007014890,-1.2279599830177088,0.0000000000000000;-9.3479432294174547,-2.1974833055239231,0.0000000000000000;8.9081261922287887,-17.342809897645584,0.0000000000000000;-6.0737088526056260,29.599964187747869,0.0000000000000000
-1.7418200708442563E-002,-9.3527164790797132E-002,0.0000000000000000;-0.34944208922340902,7.3513487470081754E-002,0.0000000000000000;0.33699517376964011,-0.72337197498597805,0.0000000000000000;0.31125081908623364,0.85093686272612157,0.0000000000000000;0.60189304184936387,1.2863562616265407,0.0000000000000000;5.0203384949740215,-1.3750075403150213,0.0000000000000000;-9.3721503832134125,-2.0888241921474493,0.0000000000000000;8.8387988313590355,-17.378709518152242,0.0000000000000000;-6.0124490879234820,29.612787036172396,0.0000000000000000
-1.7402759135008199E-002,-9.3558217747137226E-002,0.0000000000000000;0.12854637062141069,0.25928104440252719,0.0000000000000000;-5.1199340995975992E-002,-0.81577996374044814,0.0000000000000000;0.61075548409628011,0.68456372257119447,0.0000000000000000;0.84496863495698515,1.1473786578692329,0.0000000000000000;4.9810300727103982,-1.5209737798103036,0.0000000000000000;-9.3950899560584347,-1.9798948028877139,0.0000000000000000;8.7693280390712509,-17.414329028107975,0.0000000000000000;-5.9511637594955822,29.625483238293530,0.0000000000000000
-1.7383398523320430E-002,-9.3590641490770426E-002,0.0000000000000000;0.35757638830412275,-0.18828541081331993,0.0000000000000000;-0.42905925525198224,-0.68749721514191264,0.0000000000000000;0.83654626026913559,0.42687133078692813,0.0000000000000000;1.0585086193998927,0.96589871537526106,0.0000000000000000;4.9375038704467231,-1.6657356001071184,0.0000000000000000;-9.4167589833405430,-1.8707099348105791,0.0000000000000000;8.6997149419684447,-17.449667852159241,0.0000000000000000;-5.8898531301175261,29.638052745540733,0.0000000000000000
-1.7360285612818247E-002,-9.3624679411708961E-002,0.0000000000000000;-6.2922650647964290E-002,-0.46866921011872914,0.0000000000000000;-0.68088439992540162,-0.37749647690969090,0.0000000000000000;0.96213110193089990,0.10809912037137030,0.0000000000000000;1.2351159977728823,0.74804664201748394,0.0000000000000000;4.8897967932196398,-1.8091709289862259,0.0000000000000000;-9.4371546741904631,-1.7612844166304578,0.0000000000000000;8.6299606687868131,-17.484725419377046,0.0000000000000000;-5.8285174626563672,29.650495509887214,0.0000000000000000
-1.7333726791376146E-002,-9.3660417776961297E-002,0.0000000000000000;-0.38727096447124737,-6.7289826068585371E-002,0.0000000000000000;-0.72886025107183616,1.9610502200466898E-002,0.0000000000000000;0.97277900172262177,-0.23434776864878887,0.0000000000000000;1.3686471173482153,0.50124368925793295,0.0000000000000000;4.8379492827685793,-1.9511588276928518,0.0000000000000000;-9.4562744118493036,-1.6516331066526664,0.0000000000000000;8.5600663503724945,-17.519501163270522,0.0000000000000000;-5.7671570200495070,29.662811483850220,0.0000000000000000
-1.7303905849101107E-002,-9.3697674076740164E-002,0.0000000000000000;-1.1208230132590494E-002,0.28511109536270646,0.0000000000000000;-0.55724824590921673,0.38165481722972233,0.0000000000000000;0.86724755226964201,-0.56028835897099538,0.0000000000000000;1.4544409663380835,0.23394659153789499,0.0000000000000000;4.7820052830978552,-2.0915795940412125,0.0000000000000000;-9.4741157540031100,-1.5417708907469330,0.0000000000000000;8.4900331196583405,-17.553994521804192,0.0000000000000000;-5.7057720653033570,29.675000620491605,0.0000000000000000
-1.7270667917055491E-002,-9.3736288080604219E-002,0.0000000000000000;0.36704727220660943,-4.8909751951785763E-002,0.0000000000000000;-0.21830744710854466,0.59628179421294436,0.0000000000000000;0.65792737399370849,-0.83148111923976642,0.0000000000000000;1.4894955570002650,-4.4650434658954984E-002,0.0000000000000000;4.7220122031423317,-2.2303148640915316,0.0000000000000000;-9.4906764330340891,-1.4317126803308795,0.0000000000000000;8.4198621116428658,-17.588204937419118,0.0000000000000000;-5.6443628614919836,29.687062873418888,0.0000000000000000
-1.7233765610880251E-002,-9.3776395409608235E-002,0.0000000000000000;7.9673989892394548E-002,-0.46207091997455307,0.0000000000000000;0.18309098222682041,0.59643258333459448,0.0000000000000000;0.36938652651367448,-1.0161109105430355,0.0000000000000000;1.4725827314750464,-0.32494468302786456,0.0000000000000000;4.6580208760242270,-2.3672477121944810,0.0000000000000000;-9.5059543561957174,-1.3214734103128201,0.0000000000000000;8.3495544633725789,-17.622131857055084,0.0000000000000000;-5.5829296717561094,29.698998196786718,0.0000000000000000
-1.7193126239552253E-002,-9.3818292520117461E-002,0.0000000000000000;-0.36911717330317773,-0.21209667169911298,0.0000000000000000;0.52225215990830520,0.38203528757410449,0.0000000000000000;3.5486576114038507E-002,-1.0925206316569411,0.0000000000000000;1.4042955992321469,-0.59727147925753543,0.0000000000000000;4.5900855147782966,-2.5022627496787777,0.0000000000000000;-9.5199476057884969,-1.2110680370000648,0.0000000000000000;8.2791113139254424,-17.655774732170741,0.0000000000000000;-5.5214727593025135,29.710806545298187,0.0000000000000000
-1.7148803794971017E-002,-9.3862206666330494E-002,0.0000000000000000;-0.15169296686886691,0.25709991103437912,0.0000000000000000;0.69421580442057207,2.0041041011918673E-002,0.0000000000000000;-0.30459014287801189,-1.0517502722035317,0.0000000000000000;1.2870260770794542,-0.85225357704074389,0.0000000000000000;4.5182636648268284,-2.6352462224017064,0.0000000000000000;-9.5326544393511963,-1.1005115360055446,0.0000000000000000;8.2085338043936762,-17.689133018761158,0.0000000000000000;-5.4599923874035001,29.722487874205580,0.0000000000000000
-1.7100783712306555E-002,-9.3908357966427033E-002,0.0000000000000000;0.32525106513900481,8.4439911878304685E-002,0.0000000000000000;0.64659697286199558,-0.37722023914686587,0.0000000000000000;-0.61093590236344963,-0.89858698706337548,0.0000000000000000;1.1248735787004711,-1.0811385174469779,0.0000000000000000;4.4426161538098992,-2.7660861073887828,0.0000000000000000;-9.5440732898555236,-0.98981890017073493,0.0000000000000000;8.1378230778644678,-17.722206177374783,0.0000000000000000;-5.3984888193960838,29.734042139310706,0.0000000000000000
-1.7049128150143776E-002,-9.3957145821448318E-002,0.0000000000000000;0.20884160293505399,-0.40395703422995693,0.0000000000000000;0.39503496895500262,-0.68753000836923883,0.0000000000000000;-0.84759770728789563,-0.65100431793458269,0.0000000000000000;0.92348937811357790,-1.2761097574445897,0.0000000000000000;4.3632070393112414,-2.8946722082144736,0.0000000000000000;-9.5542027658679824,-0.87900513750154385,0.0000000000000000;8.0669802794003189,-17.754993673133050,0.0000000000000000;-5.3369623186809205,29.745469296965389,0.0000000000000000
-1.6994203715439343E-002,-9.4008964969131512E-002,0.0000000000000000;-0.29785550612797762,-0.33913956101697346,0.0000000000000000;1.7298623915845277E-002,-0.81619838972558800,0.0000000000000000;-0.98679489732937731,-0.33805602107677396,0.0000000000000000;0.68986438312159537,-1.4305590359582654,0.0000000000000000;4.2801035542344374,-3.0208962484669928,0.0000000000000000;-9.5630416516791836,-0.76808526910546204,0.0000000000000000;7.9960065560208475,-17.787494975752441,0.0000000000000000;-5.2754131487212472,29.756769304072211,0.0000000000000000
-1.6936565824231982E-002,-9.4063893121616102E-002,0.0000000000000000;-0.27248765842291306,0.17804920045010164,0.0000000000000000;-0.37092004507088611,-0.72418024629342770,0.0000000000000000;-1.0121803543993442,3.5300888116676782E-003,0.0000000000000000;0.43207050606802822,-1.5393095964642605,0.0000000000000000;4.1933760490941063,-3.1446519629518961,0.0000000000000000;-9.5705889073946118,-0.65707432712838731,0.0000000000000000;7.9249030566869081,-17.819709559567379,0.0000000000000000;-5.2138415730420089,29.767942118085490,0.0000000000000000
-1.6876587711156698E-002,-9.4121683607944331E-002,0.0000000000000000;0.23749023660442242,0.19373756313890697,0.0000000000000000;-0.65080839345149633,-0.43943334667896194,0.0000000000000000;-0.92076207176862435,0.33366055062379918,0.0000000000000000;0.15896722665812130,-1.5987828643119177,0.0000000000000000;4.1030979310568645,-3.2658351872095532,0.0000000000000000;-9.5768436690043117,-0.54598735268300980,0.0000000000000000;7.8536709322852589,-17.851636903551135,0.0000000000000000;-5.1522478552291409,29.778987697011985,0.0000000000000000
-1.6814375101947932E-002,-9.4182096497103754E-002,0.0000000000000000;0.30716404669445246,-0.30338175912063581,0.0000000000000000;-0.73607083839711507,-4.8776458167920686E-002,0.0000000000000000;-0.72325767728622192,0.61358225271346223,0.0000000000000000;-0.12011387452082542,-1.6071045354987261,0.0000000000000000;4.0093456006037043,-3.3843439456217705,0.0000000000000000;-9.5818052484414249,-0.43483939378137110,0.0000000000000000;7.7823113356124098,-17.883276491336819,0.0000000000000000;-5.0906322589287063,29.789905999411392,0.0000000000000000
-1.6749983604656307E-002,-9.4244976619325724E-002,0.0000000000000000;-0.18468168076248115,-0.42976221046407059,0.0000000000000000;-0.59952701226159155,0.32777266664581461,0.0000000000000000;-0.44283840532493624,0.81043313371172998,0.0000000000000000;-0.39569384886295350,-1.5641486580244164,0.0000000000000000;3.9121983859989351,-3.5000785376998076,0.0000000000000000;-9.5854731336231254,-0.32364550328141400,0.0000000000000000;7.7108254213588889,-17.914627811240070,0.0000000000000000;-5.0289950478458314,29.800696984396801,0.0000000000000000
-1.6683444319798787E-002,-9.4310100659739826E-002,0.0000000000000000;-0.35528205487138614,5.8634561702357146E-002,0.0000000000000000;-0.28248714037224043,0.57351061417477078,0.0000000000000000;-0.11240912890978928,0.90110163499859619,0.0000000000000000;-0.65846844728500753,-1.4715209317000069,0.0000000000000000;3.8117384754910955,-3.6129416222754802,0.0000000000000000;-9.5878469884317212,-0.21242073685286675,0.0000000000000000;7.6392143460955939,-17.945690356284040,0.0000000000000000;-4.9673364857435924,29.811360611635596,0.0000000000000000
-1.6614546789314944E-002,-9.4377182957531863E-002,0.0000000000000000;0.11511871070321357,0.26368897243424710,0.0000000000000000;0.11711176294345584,0.61172152360221077,0.0000000000000000;0.22925568807568464,0.87494001508157382,0.0000000000000000;-0.89961670230872726,-1.3324846824765180,0.0000000000000000;3.7080508469739013,-3.7228382993559883,0.0000000000000000;-9.5889266526230799,-0.10118015091853591,0.0000000000000000;7.5674792682628693,-17.976463624223989,0.0000000000000000;-4.9056568364422617,29.821896841350686,0.0000000000000000
-1.6542812209004290E-002,-9.4446215310001649E-002,0.0000000000000000;0.36186374834671692,-0.17460256155054107,0.0000000000000000;0.47515945734098552,0.43041665887881991,0.0000000000000000;0.54206532764972992,0.73501276455684594,0.0000000000000000;-1.1110866689130796,-1.1518346020286272,0.0000000000000000;3.6012231951227744,-3.8296761897004372,0.0000000000000000;-9.5887121417253347,1.0061199440046851E-002,0.0000000000000000;7.4956213481606992,-18.006947117569602,0.0000000000000000;-4.8439563638189096,29.832305634321479,0.0000000000000000
-1.6467868601271515E-002,-9.4517588131211472E-002,0.0000000000000000;-4.6853390259697592E-002,-0.47141884047264915,0.0000000000000000;0.68073496869840111,8.6248991505252171E-002,0.0000000000000000;0.78931888646524384,0.49773618562557809,0.0000000000000000;-1.2858505592883263,-0.93572453245999176,0.0000000000000000;3.4913458559937851,-3.9333655120436428,0.0000000000000000;-9.5872036469692166,0.12128826258751171,0.0000000000000000;7.4236417479385812,-18.037140343604513,0.0000000000000000;-4.7822353318070370,29.842586951884076,0.0000000000000000
-1.6389677717141407E-002,-9.4591814790194906E-002,0.0000000000000000;-0.38709422936535565,-8.3783025011382434E-002,0.0000000000000000;0.67096358287159164,-0.31385981090472970,0.0000000000000000;0.94201032265312812,0.19095030864411627,0.0000000000000000;-1.4181230659126156,-0.69145626437929830,0.0000000000000000;3.3785117292244853,-4.0338191582188019,0.0000000000000000;-9.5844015352424101,0.23248599241086954,0.0000000000000000;7.3515416315837472,-18.067042814404516,0.0000000000000000;-4.7204940043957411,29.852740755931030,0.0000000000000000
-1.6308392198496037E-002,-9.4669265739673339E-002,0.0000000000000000;-2.5469954564480975E-002,0.28375221144734225,0.0000000000000000;0.44985700393844774,-0.64665819653553913,0.0000000000000000;0.98223150473352361,-0.14934978399508214,0.0000000000000000;-1.5035381368103060,-0.42723670344335413,0.0000000000000000;3.2628161981694865,-4.1309527663177281,0.0000000000000000;-9.5803063490120390,0.34363935036374077,0.0000000000000000;7.2793221649090682,-18.096654046857438,0.0000000000000000;-4.6587326456285085,29.862767008911373,0.0000000000000000
-1.6224148039011215E-002,-9.4750267950979239E-002,0.0000000000000000;0.36603207569659352,-3.5136490903010582E-002,0.0000000000000000;8.5966846638503749E-002,-0.81048901835648546,0.0000000000000000;0.90527368708415601,-0.48323789192500965,0.0000000000000000;-1.5392807224858331,-0.15191090592607703,0.0000000000000000;3.1443570483789465,-4.2246847919058759,0.0000000000000000;-9.5749188061932493,0.45473330749152996,0.0000000000000000;7.2069845155425041,-18.125973562685576,0.0000000000000000;-4.5969515196019612,29.872665673831218,0.0000000000000000
-1.6137220172144057E-002,-9.4835225091088965E-002,0.0000000000000000;9.5437636550471522E-002,-0.45928028699066969,0.0000000000000000;-0.30916302640001309,-0.75560347109633252,0.0000000000000000;0.72017995521443245,-0.77154193662824466,0.0000000000000000;-1.5241711001826734,0.12532153540221397,0.0000000000000000;3.0232343845036302,-4.3149365765845280,0.0000000000000000;-9.5682397999498665,0.56575284645768642,0.0000000000000000;7.1345298529199832,-18.155000888468852,0.0000000000000000;-4.5351508904649211,29.882436714254691,0.0000000000000000
-1.6048140902305299E-002,-9.4924396497304830E-002,0.0000000000000000;-0.36281343175957287,-0.22788019657570308,0.0000000000000000;-0.61464572908206316,-0.49867799078311237,0.0000000000000000;0.44868356276119686,-0.98044112865059274,0.0000000000000000;-1.4587003190671786,0.39519928918540309,0.0000000000000000;2.8995505450012886,-4.4016324135564284,0.0000000000000000;-9.5602703984607462,0.67668296358808844,0.0000000000000000;7.0619593482799417,-18.183735555664811,0.0000000000000000;-4.4733310224177520,29.892080094304777,0.0000000000000000
-1.5957479210984879E-002,-9.5017667847418566E-002,0.0000000000000000;-0.16463220520314656,0.24986999994154263,0.0000000000000000;-0.73645673089121921,-0.11797446155457353,0.0000000000000000;0.12265631935090063,-1.0854349816115183,0.0000000000000000;-1.3450160977604355,0.64869383654565482,0.0000000000000000;2.7734100147509779,-4.4846996106131947,0.0000000000000000;-9.5510118446769461,0.78750867093006294,0.0000000000000000;6.9892741746575338,-18.212177100625468,0.0000000000000000;-4.4114921797117548,29.901595778663836,0.0000000000000000
-1.5865491711592353E-002,-9.5114703971839992E-002,0.0000000000000000;0.31917621836987320,9.6296753423368492E-002,0.0000000000000000;-0.63622323442285245,0.26969638134257562,0.0000000000000000;-0.21963312910727736,-1.0742175720739975,0.0000000000000000;-1.1868593085523862,0.87729832578249867,0.0000000000000000;2.6449193359210588,-4.5640685506217995,0.0000000000000000;-9.5404655560938654,0.89821499830695084,0.0000000000000000;6.9164755068779149,-18.240325064612911,0.0000000000000000;-4.3496346266484496,29.910983732573808,0.0000000000000000
-1.5772185488062127E-002,-9.5215307167757626E-002,0.0000000000000000;0.22226255953877339,-0.39631688159133793,0.0000000000000000;-0.34395441166516266,0.54433037714193677,0.0000000000000000;-0.53801059645287197,-0.94811958588642942,0.0000000000000000;-0.98945202060109738,1.0733032218790477,0.0000000000000000;2.5141870172451859,-4.6396727493506837,0.0000000000000000;-9.5286331244962845,1.0087869953379722,0.0000000000000000;6.8435645215503405,-18.268178993815411,0.0000000000000000;-4.2877586275786728,29.920243921836562,0.0000000000000000
-1.5677581011742360E-002,-9.5319421473822941E-002,0.0000000000000000;-0.28627754802691135,-0.35204910425017127,0.0000000000000000;5.0224882122847675E-002,0.62025936260417580,0.0000000000000000;-0.79510923934382594,-0.72195007988880322,0.0000000000000000;-0.75933907308165149,1.2300511001635761,0.0000000000000000;2.3813234415659017,-4.7114489105041883,0.0000000000000000;-9.5155163156364022,1.1192097334494657,0.0000000000000000;6.7705423970636680,-18.295738439362299,0.0000000000000000;-4.2258644469017446,29.929376312814401,0.0000000000000000
-1.5581728259599411E-002,-9.5426952100393758E-002,0.0000000000000000;-0.28202971039078450,0.16569764564461908,0.0000000000000000;0.42392327200885621,0.47368494543783884,0.0000000000000000;-0.96075160137790283,-0.42225822930046408,0.0000000000000000;-0.50418603251391969,1.3421626838398057,0.0000000000000000;2.2464407718272139,-4.7793369780769535,0.0000000000000000;-9.5011170688674422,1.2294683079109228,0.0000000000000000;6.6974103135823455,-18.323002957336207,0.0000000000000000;-4.1639523490648491,29.938380872430560,0.0000000000000000
