5.8758075902927438E-007,1.6030200543097223E-006,0.0000000000000000;0.88406724814694537,0.46735897461294695,0.0000000000000000
6.1508710351293971E-007,1.6491190149351836E-006,0.0000000000000000;0.89198106527681031,0.45207195084875174,0.0000000000000000
6.4338289309546511E-007,1.6956266570872820E-006,0.0000000000000000;0.89963056802915597,0.43665096822424987,0.0000000000000000
6.7247504568945572E-007,1.7425293312061117E-006,0.0000000000000000;0.90701348965132478,0.42110059632796515,0.0000000000000000
7.0237024322884426E-007,1.7898132706709287E-006,0.0000000000000000;0.91412764238412025,0.40542544309069917,0.0000000000000000
7.3307492968876105E-007,1.8374645958794197E-006,0.0000000000000000;0.92097091811013065,0.38963015342012769,0.0000000000000000
7.6459530917591358E-007,1.8854693183604558E-006,0.0000000000000000;0.92754128897845323,0.37371940782443797,0.0000000000000000
7.9693734409004097E-007,1.9338133449191097E-006,0.0000000000000000;0.93383680800563518,0.35769792102541592,0.0000000000000000
8.3010675335698790E-007,1.9824824818127090E-006,0.0000000000000000;0.93985560965265325,0.34157044056139341,0.0000000000000000
8.6410901073392248E-007,2.0314624389566901E-006,0.0000000000000000;0.94559591037775992,0.32534174538046967,0.0000000000000000
8.9894934318719972E-007,2.0807388341590024E-006,0.0000000000000000;0.95105600916503352,0.30901664442442417,0.0000000000000000
9.3463272934335195E-007,2.1302971973818124E-006,0.0000000000000000;0.95623428802847465,0.29259997520373965,0.0000000000000000
9.7116389801366521E-007,2.1801229750292427E-006,0.0000000000000000;0.96112921249150052,0.27609660236415839,0.0000000000000000
1.0085473267927789E-006,2.2302015342598757E-006,0.0000000000000000;0.96573933204169338,0.25951141624519591,0.0000000000000000
1.0467872407317236E-006,2.2805181673227462E-006,0.0000000000000000;0.97006328056067037,0.24284933143103943,0.0000000000000000
1.0858876110857916E-006,2.3310580959155335E-006,0.0000000000000000;0.97409977672894565,0.22611528529426028,0.0000000000000000
1.1258521541376108E-006,2.3818064755636666E-006,0.0000000000000000;0.97784762440566542,0.20931423653277212,0.0000000000000000
1.1666843300957705E-006,2.4327484000190424E-006,0.0000000000000000;0.98130571298310343,0.19245116370046805,0.0000000000000000
1.2083873420693258E-006,2.4838689056770544E-006,0.0000000000000000;0.98447301771581164,0.17553106373197225,0.0000000000000000
1.2509641351184851E-006,2.5351529760106222E-006,0.0000000000000000;0.98734860002432845,0.15855895046194321,0.0000000000000000
1.2944173953817619E-006,2.5865855460199097E-006,0.0000000000000000;0.98993160777335421,0.14153985313936729,0.0000000000000000
1.3387495492798500E-006,2.6381515066964098E-006,0.0000000000000000;0.99222127552431205,0.12447881493728287,0.0000000000000000
1.3839627627964566E-006,2.6898357095000788E-006,0.0000000000000000;0.99421692476221901,0.10738089145837659,0.0000000000000000
1.4300589408363106E-006,2.7416229708481873E-006,0.0000000000000000;0.99591796409679956,9.0251149236894618E-002,0.0000000000000000
1.4770397266605302E-006,2.7934980766145633E-006,0.0000000000000000;0.99732388943778250,7.3094664237312715E-002,0.0000000000000000
1.5249065013995247E-006,2.8454457866378893E-006,0.0000000000000000;0.99843428414432911,5.5916520350210129E-002,0.0000000000000000
1.5736603836435687E-006,2.8974508392377218E-006,0.0000000000000000;0.99924881914854813,3.8721807885792853E-002,0.0000000000000000
1.6233022291111738E-006,2.9494979557368913E-006,0.0000000000000000;0.99976725305306091,2.1515622065512701E-002,0.0000000000000000
1.6738326303953556E-006,3.0015718449889462E-006,0.0000000000000000;0.99998943220258751,4.3030615122292525E-003,0.0000000000000000
1.7252519167878693E-006,3.0536572079092962E-006,0.0000000000000000;0.99991529072953300,-1.2910773260638067E-002,0.0000000000000000
1.7775601541814709E-006,3.1057387420087133E-006,0.0000000000000000;0.99954485057356024,-3.0120781360519995E-002,0.0000000000000000
1.8307571450502278E-006,3.1578011459278491E-006,0.0000000000000000;0.99887822147514249,-4.7321863027221661E-002,0.0000000000000000
1.8848424285078876E-006,3.2098291239714215E-006,0.0000000000000000;0.99791560094309906,-6.4508921144113163E-002,0.0000000000000000
1.9398152804442891E-006,3.2618073906407277E-006,0.0000000000000000;0.99665727419612260,-8.1676862748538692E-002,0.0000000000000000
1.9956747137397709E-006,3.3137206751631443E-006,0.0000000000000000;0.99510361407831505,-9.8820600540996548E-002,0.0000000000000000
2.0524194785575215E-006,3.3655537260172664E-006,0.0000000000000000;0.99325508094875858,-0.11593505439264290,0.0000000000000000
2.1100480627137750E-006,3.4172913154523493E-006,0.0000000000000000;0.99111222254515241,-0.13301515285067261,0.0000000000000000
2.1685586921257526E-006,3.4689182440007111E-006,0.0000000000000000;0.98867567382155763,-0.15005583464113084,0.0000000000000000
2.2279493313372095E-006,3.5204193449817600E-006,0.0000000000000000;0.98594615676029607,-0.16705205016871041,0.0000000000000000
2.2882176841214367E-006,3.5717794889963115E-006,0.0000000000000000;0.98292448015806100,-0.18399876301309015,0.0000000000000000
2.3493611941615376E-006,3.6229835884098636E-006,0.0000000000000000;0.97961153938630130,-0.20089095142137092,0.0000000000000000
2.4113770458077759E-006,3.6740166018235014E-006,0.0000000000000000;0.97600831612595085,-0.21772360979616728,0.0000000000000000
2.4742621649117744E-006,3.7248635385311055E-006,0.0000000000000000;0.97211587807658173,-0.23449175017891333,0.0000000000000000
2.5380132197373154E-006,3.7755094629615454E-006,0.0000000000000000;0.96793537864006685,-0.25119040372794371,0.0000000000000000
2.6026266219474726E-006,3.8259394991045377E-006,0.0000000000000000;0.96346805657884604,-0.26781462219091129,0.0000000000000000
2.6680985276677836E-006,3.8761388349188631E-006,0.0000000000000000;0.95871523564889716,-0.28435947937110539,0.0000000000000000
2.7344248386251477E-006,3.9260927267216302E-006,0.0000000000000000;0.95367832420751986,-0.30082007258723614,0.0000000000000000
2.8016012033621106E-006,3.9757865035572875E-006,0.0000000000000000;0.94835881479604922,-0.31719152412625196,0.0000000000000000
2.8696230185261772E-006,4.0252055715450928E-006,0.0000000000000000;0.94275828369762271,-0.33346898268876013,0.0000000000000000
2.9384854302337716E-006,4.0743354182037424E-006,0.0000000000000000;0.93687839047013055,-0.34964762482662171,0.0000000000000000
3.0081833355084384E-006,4.1231616167518886E-006,0.0000000000000000;0.93072087745448917,-0.36572265637229484,0.0000000000000000
3.0787113837928607E-006,4.1716698303832649E-006,0.0000000000000000;0.92428756925838251,-0.38168931385950317,0.0000000000000000
3.1500639785342454E-006,4.2198458165151527E-006,0.0000000000000000;0.91758037221562394,-0.39754286593480770,0.0000000000000000
3.2222352788426077E-006,4.2676754310089330E-006,0.0000000000000000;0.91060127382130018,-0.41327861475966460,0.0000000000000000
3.2952192012214639E-006,4.3151446323614668E-006,0.0000000000000000;0.90335234214286286,-0.42889189740255262,0.0000000000000000
3.3690094213704164E-006,4.3622394858660729E-006,0.0000000000000000;0.89583572520734367,-0.44437808722075817,0.0000000000000000
3.4435993760591015E-006,4.4089461677418557E-006,0.0000000000000000;0.88805365036487394,-0.45973259523140819,0.0000000000000000
3.5189822650719419E-006,4.4552509692301692E-006,0.0000000000000000;0.88000842362869680,-0.47495087147134463,0.0000000000000000
3.5951510532231285E-006,4.5011403006570003E-006,0.0000000000000000;0.87170242899186856,-0.49002840634543759,0.0000000000000000
3.6720984724412334E-006,4.5466006954600680E-006,0.0000000000000000;0.86313812772085097,-0.50496073196293734,0.0000000000000000
3.7498170239228404E-006,4.5916188141794448E-006,0.0000000000000000;0.85431805762620350,-0.51974342346146940,0.0000000000000000
3.8282989803545480E-006,4.6361814484105147E-006,0.0000000000000000;0.84524483231059244,-0.53437210031827986,0.0000000000000000
3.9075363882026955E-006,4.6802755247181015E-006,0.0000000000000000;0.83592114039433918,-0.54884242764834312,0.0000000000000000
3.9875210700701232E-006,4.7238881085106036E-006,0.0000000000000000;0.82634974471873679,-0.56315011748894628,0.0000000000000000
4.0682446271192805E-006,4.7670064078729881E-006,0.0000000000000000;0.81653348152737193,-0.57729093007037058,0.0000000000000000
4.1496984415609518E-006,4.8096177773575107E-006,0.0000000000000000;0.80647525962569355,-0.59126067507229230,0.0000000000000000
4.2318736792078729E-006,4.8517097217310306E-006,0.0000000000000000;0.79617805951907816,-0.60505521286553143,0.0000000000000000
4.3147612920924735E-006,4.8932698996778216E-006,0.0000000000000000;0.78564493252964684,-0.61867045573877977,0.0000000000000000
4.3983520211479779E-006,4.9342861274567673E-006,0.0000000000000000;0.77487899989209541,-0.63210236910994499,0.0000000000000000
4.4826363989520610E-006,4.9747463825118704E-006,0.0000000000000000;0.76388345182880624,-0.64534697272175168,0.0000000000000000
4.5676047525322513E-006,5.0146388070349995E-006,0.0000000000000000;0.75266154660451512,-0.65840034182124485,0.0000000000000000
4.6532472062322532E-006,5.0539517114798146E-006,0.0000000000000000;0.74121660956081403,-0.67125860832284656,0.0000000000000000
4.7395536846383296E-006,5.0926735780258345E-006,0.0000000000000000;0.72955203213077502,-0.68391796195462073,0.0000000000000000
4.8265139155648880E-006,5.1307930639916206E-006,0.0000000000000000;0.71767127083398785,-0.69637465138740662,0.0000000000000000
4.9141174330983788E-006,5.1682990051960600E-006,0.0000000000000000;0.70557784625230890,-0.70862498534648577,0.0000000000000000
5.0023535806986026E-006,5.2051804192667560E-006,0.0000000000000000;0.69327534198662522,-0.72066533370545438,0.0000000000000000
5.0912115143565175E-006,5.2414265088945434E-006,0.0000000000000000;0.68076740359494226,-0.73249212856197465,0.0000000000000000
5.1806802058075979E-006,5.2770266650331665E-006,0.0000000000000000;0.66805773751211028,-0.74410186529508848,0.0000000000000000
5.2707484457998012E-006,5.3119704700431673E-006,0.0000000000000000;0.65515010995150980,-0.75549110360377847,0.0000000000000000
5.3614048474151693E-006,5.3462477007790547E-006,0.0000000000000000;0.64204834578902081,-0.76665646852646963,0.0000000000000000
5.4526378494440863E-006,5.3798483316188429E-006,0.0000000000000000;0.62875632742960752,-0.77759465144116902,0.0000000000000000
5.5444357198111834E-006,5.4127625374350531E-006,0.0000000000000000;0.61527799365685365,-0.78830241104594645,0.0000000000000000
5.6367865590518867E-006,5.4449806965063053E-006,0.0000000000000000;0.60161733846578946,-0.79877657431946691,0.0000000000000000
5.7296783038385687E-006,5.4764933933686322E-006,0.0000000000000000;0.58777840987935615,-0.80901403746128875,0.0000000000000000
5.8230987305552628E-006,5.5072914216056767E-006,0.0000000000000000;0.57376530874885923,-0.81901176681164978,0.0000000000000000
5.9170354589198794E-006,5.5373657865769361E-006,0.0000000000000000;0.55958218753876543,-0.82876679975046796,0.0000000000000000
6.0114759556528558E-006,5.5667077080832523E-006,0.0000000000000000;0.54523324909620319,-0.83827624557529112,0.0000000000000000
6.1064075381911429E-006,5.5953086229687581E-006,0.0000000000000000;0.53072274540553233,-0.84753728635793446,0.0000000000000000
6.2018173784464353E-006,5.6231601876584998E-006,0.0000000000000000;0.51605497632835118,-0.85654717777955280,0.0000000000000000
6.2976925066065328E-006,5.6502542806309973E-006,0.0000000000000000;0.50123428832931449,-0.86530324994389940,0.0000000000000000
6.3940198149786985E-006,5.6765830048249937E-006,0.0000000000000000;0.48626507318814066,-0.87380290816853112,0.0000000000000000
6.4907860618738821E-006,5.7021386899796978E-006,0.0000000000000000;0.47115176669818865,-0.88204363375372408,0.0000000000000000
6.5879778755306523E-006,5.7269138949078084E-006,0.0000000000000000;0.45589884735199127,-0.89002298472887353,0.0000000000000000
6.6855817580776798E-006,5.7509014097006604E-006,0.0000000000000000;0.44051083501413413,-0.89773859657615562,0.0000000000000000
6.7835840895335943E-006,5.7740942578648326E-006,0.0000000000000000;0.42499228958187346,-0.90518818293123660,0.0000000000000000
6.8819711318430289E-006,5.7964856983895842E-006,0.0000000000000000;0.40934780963388945,-0.91236953626082229,0.0000000000000000
6.9807290329476573E-006,5.8180692277445103E-006,0.0000000000000000;0.39358203106757628,-0.91928052851684672,0.0000000000000000
7.0798438308910180E-006,5.8388385818068209E-006,0.0000000000000000;0.37769962572527205,-0.92591911176710606,0.0000000000000000
7.1793014579559094E-006,5.8587877377176737E-006,0.0000000000000000;0.36170530000983586,-0.93228331880215065,0.0000000000000000
7.2790877448331254E-006,5.8779109156670096E-006,0.0000000000000000;0.34560379348998260,-0.93837126371825574,0.0000000000000000
7.3791884248203005E-006,5.8962025806063638E-006,0.0000000000000000;0.32939987749578870,-0.94418114247629781,0.0000000000000000
7.4795891380496197E-006,5.9136574438891429E-006,0.0000000000000000;0.31309835370478450,-0.94971123343637076,0.0000000000000000
7.5802754357431384E-006,5.9302704648378835E-006,0.0000000000000000;0.29670405271905331,-0.95495989786798419,0.0000000000000000
7.6812327844944510E-006,5.9460368522380245E-006,0.0000000000000000;0.28022183263375777,-0.95992558043569132,0.0000000000000000
7.7824465705754415E-006,5.9609520657577551E-006,0.0000000000000000;0.26365657759751876,-0.96460680966000356,0.0000000000000000
7.8839021042668383E-006,5.9750118172935125E-006,0.0000000000000000;0.24701319636507243,-0.96900219835345525,0.0000000000000000
7.9855846242112894E-006,5.9882120722407364E-006,0.0000000000000000;0.23029662084263541,-0.97311044403168834,0.0000000000000000
8.0874793017876689E-006,6.0005490506894969E-006,0.0000000000000000;0.21351180462640840,-0.97693032929943580,0.0000000000000000
8.1895712455053196E-006,6.0120192285446490E-006,0.0000000000000000;0.19666372153465173,-0.98046072221128988,0.0000000000000000
8.2918455054169250E-006,6.0226193385701720E-006,0.0000000000000000;0.17975736413376792,-0.98370057660714694,0.0000000000000000
8.3942870775487053E-006,6.0323463713573967E-006,0.0000000000000000;0.16279774225882784,-0.98664893242223073,0.0000000000000000
8.4968809083466301E-006,6.0411975762168196E-006,0.0000000000000000;0.14578988152897915,-0.98930491597160153,0.0000000000000000
8.5996118991373166E-006,6.0491704619932519E-006,0.0000000000000000;0.12873882185817689,-0.99166774020906667,0.0000000000000000
8.7024649106023057E-006,6.0562627978040540E-006,0.0000000000000000;0.11164961596167769,-0.99373670496041677,0.0000000000000000
8.8054247672643846E-006,6.0624726137002401E-006,0.0000000000000000;9.4527327858740018E-002,-0.99551119713091674,0.0000000000000000
8.9084762619846196E-006,6.0677982012502562E-006,0.0000000000000000;7.7377031371974506E-002,-0.99699069088699188,0.0000000000000000
9.0116041604687752E-006,6.0722381140462565E-006,0.0000000000000000;6.0203808623788865E-002,-0.99817474781205440,0.0000000000000000
9.1147932057817828E-006,6.0757911681327322E-006,0.0000000000000000;4.3012748530373117E-002,-0.99906301703642353,0.0000000000000000
9.2180281228689142E-006,6.0784564423573629E-006,0.0000000000000000;2.5808945293671417E-002,-0.99965523534130241,0.0000000000000000
9.3212936230823327E-006,6.0802332786439869E-006,0.0000000000000000;8.5974968917874456E-003,-0.99995122723677909,0.0000000000000000
9.4245744087116608E-006,6.0811212821876085E-006,0.0000000000000000;-8.6164964317292578E-003,-0.99995090501382955,0.0000000000000000
9.5278551775172494E-006,6.0811203215713885E-006,0.0000000000000000;-2.5827933679268295E-002,-0.99965426877030772,0.0000000000000000
9.6311206272647702E-006,6.0802305288055771E-006,0.0000000000000000;-4.3031714610766818E-002,-0.99906140641091312,0.0000000000000000
9.7343554602598241E-006,6.0784522992883844E-006,0.0000000000000000;-6.0222741255093325E-002,-0.99817249362113847,0.0000000000000000
9.8375443878811883E-006,6.0757862916887935E-006,0.0000000000000000;-7.7395919420758963E-002,-0.99698779381520275,0.0000000000000000
9.9406721351113889E-006,6.0722334277513583E-006,0.0000000000000000;-9.4546160205508559E-002,-0.99550765805798669,0.0000000000000000
1.0043723445063228E-005,6.0677948920230336E-006,0.0000000000000000;-0.11166838150434402,-0.99373252496099307,0.0000000000000000
1.0146683083500946E-005,6.0624721315021328E-006,0.0000000000000000;-0.12875750951553316,-0.99166292055236305,0.0000000000000000
1.0249535843354666E-005,6.0562668552095006E-006,0.0000000000000000;-0.14580848024415766,-0.98929945812098674,0.0000000000000000
1.0352266549226793E-005,6.0491810336820434E-006,0.0000000000000000;-0.16281624100275444,-0.98664283803475450,0.0000000000000000
1.0454860061889016E-005,6.0412168983887550E-006,0.0000000000000000;-0.17977575190860587,-0.98369384753300260,0.0000000000000000
1.0557301282768596E-005,6.0323769410694213E-006,0.0000000000000000;-0.19668198737723491,-0.98045336049321519,0.0000000000000000
1.0659575158422610E-005,6.0226639129961890E-006,0.0000000000000000;-0.21352993761166272,-0.97692233717205101,0.0000000000000000
1.0761666684998812E-005,6.0120808241582286E-006,0.0000000000000000;-0.23031461008698723,-0.97310182392077227,0.0000000000000000
1.0863560912681795E-005,6.0006309423697244E-006,0.0000000000000000;-0.24703103102984270,-0.96899295287515985,0.0000000000000000
1.0965242950123147E-005,5.9883177923014616E-006,0.0000000000000000;-0.26367424689230201,-0.96459694162000653,0.0000000000000000
1.1066697968854270E-005,5.9751451544362938E-006,0.0000000000000000;-0.28023932581978456,-0.95991509282828813,0.0000000000000000
1.1167911207680571E-005,5.9611170639488016E-006,0.0000000000000000;-0.29672135911253494,-0.95494879387511888,0.0000000000000000
1.1268867977055709E-005,5.9462378095094752E-006,0.0000000000000000;-0.31311546268023938,-0.94969951642660611,0.0000000000000000
1.1369553663434609E-005,5.9305119320137786E-006,0.0000000000000000;-0.32941677848934836,-0.94416881600372571,0.0000000000000000
1.1469953733603952E-005,5.9139442232364631E-006,0.0000000000000000;-0.34562047600267715,-0.93835833152134807,0.0000000000000000
1.1570053738988858E-005,5.8965397244115368E-006,0.0000000000000000;-0.36172175361085701,-0.93226978480255007,0.0000000000000000
1.1669839319934486E-005,5.8783037247383100E-006,0.0000000000000000;-0.37771584005521330,-0.92590498006835886,0.0000000000000000
1.1769296209961273E-005,5.8592417598139564E-006,0.0000000000000000;-0.39359799584164862,-0.91926580340307673,0.0000000000000000
1.1868410239992571E-005,5.8393596099930579E-006,0.0000000000000000;-0.40936351464511156,-0.91235422219534712,0.0000000000000000
1.1967167342553406E-005,5.8186632986746147E-006,0.0000000000000000;-0.42500772470423592,-0.90517228455512655,0.0000000000000000
1.2065553555939135E-005,5.7971590905170363E-006,0.0000000000000000;-0.44052599020573585,-0.89772211870673557,0.0000000000000000
1.2163555028352741E-005,5.7748534895816310E-006,0.0000000000000000;-0.45591371265814729,-0.89000593235816861,0.0000000000000000
1.2261158022009579E-005,5.7517532374051581E-006,0.0000000000000000;-0.47116633225450871,-0.88202601204684938,0.0000000000000000
1.2358348917208308E-005,5.7278653110020023E-006,0.0000000000000000;-0.48627932922357686,-0.87378472246202699,0.0000000000000000
1.2455114216366845E-005,5.7031969207965664E-006,0.0000000000000000;-0.50124822516917755,-0.86528450574401117,0.0000000000000000
1.2551440548022115E-005,5.6777555084864985E-006,0.0000000000000000;-0.51606858439729397,-0.85652788076045727,0.0000000000000000
1.2647314670792433E-005,5.6515487448373850E-006,0.0000000000000000;-0.53073601523050007,-0.84751744235991311,0.0000000000000000
1.2742723477301326E-005,5.6245845274095572E-006,0.0000000000000000;-0.54524617130934872,-0.83825586060285040,0.0000000000000000
1.2837653998061650E-005,5.5968709782176952E-006,0.0000000000000000;-0.55959475288032934,-0.82874587997040783,0.0000000000000000
1.2932093405318832E-005,5.5684164413239178E-006,0.0000000000000000;-0.57377750807001315,-0.81899031855108095,0.0000000000000000
1.3026029016852117E-005,5.5392294803650691E-006,0.0000000000000000;-0.58779023414500897,-0.80899206720559957,0.0000000000000000
1.3119448299732678E-005,5.5093188760149402E-006,0.0000000000000000;-0.60162877875735521,-0.79875408871024023,0.0000000000000000
1.3212338874037480E-005,5.4786936233821745E-006,0.0000000000000000;-0.61528904117497996,-0.78827941687882774,0.0000000000000000
1.3304688516517808E-005,5.4473629293446308E-006,0.0000000000000000;-0.62876697349686417,-0.77757115566368595,0.0000000000000000
1.3396485164221355E-005,5.4153362098209892E-006,0.0000000000000000;-0.64205858185254749,-0.76663247823580460,0.0000000000000000
1.3487716918066804E-005,5.3826230869804136E-006,0.0000000000000000;-0.65515992758562192,-0.75546662604449388,0.0000000000000000
1.3578372046369850E-005,5.3492333863910973E-006,0.0000000000000000;-0.66806712842086202,-0.74407690785680680,0.0000000000000000
1.3668438988319613E-005,5.3151771341085344E-006,0.0000000000000000;-0.68077635961464611,-0.73246669877701287,0.0000000000000000
1.3757906357404404E-005,5.2804645537043809E-006,0.0000000000000000;-0.69328385508832779,-0.72063943924641460,0.0000000000000000
